Orthogroup	Micractinium_SAG24180	Chlorella_Vulgaris2111P
OG0004907	PSC72331.1 haloacid dehalogenase [Micractinium conductrix]	KAI3438145.1 hypothetical protein D9Q98_000586 [Chlorella vulgaris]
OG0004908	PSC72124.1 ssDNA-binding transcriptional regulator [Micractinium conductrix]	KAI3438131.1 hypothetical protein D9Q98_000572 [Chlorella vulgaris]
OG0004909	PSC67871.1 hypothetical protein C2E20_8525 [Micractinium conductrix]	KAI3423925.1 hypothetical protein D9Q98_009759 [Chlorella vulgaris]
OG0004911	PSC72092.1 endoplasmic reticulum lectin 1-like isoform A [Micractinium conductrix], PSC72091.1 endoplasmic reticulum lectin 1-like isoform B [Micractinium conductrix]	KAI3438201.1 hypothetical protein D9Q98_000638 [Chlorella vulgaris]
OG0004912	PSC68565.1 hypothetical protein C2E20_7777 [Micractinium conductrix]	KAI3424946.1 hypothetical protein D9Q98_008328 [Chlorella vulgaris]
OG0004913	PSC72538.1 ATP-dependent Clp protease proteolytic subunit-related chloroplastic [Micractinium conductrix]	KAI3428070.1 hypothetical protein D9Q98_006454 [Chlorella vulgaris]
OG0004915	PSC73328.1 rRNA-processing fcf2-like [Micractinium conductrix]	KAI3429689.1 hypothetical protein D9Q98_005774 [Chlorella vulgaris]
OG0004916	PSC74689.1 CMGC CDKL kinase [Micractinium conductrix]	KAI3432767.1 hypothetical protein D9Q98_004307 [Chlorella vulgaris]
OG0004917	PSC69686.1 syntaxin binding isoform A [Micractinium conductrix], PSC69685.1 syntaxin binding isoform B [Micractinium conductrix]	KAI3435645.1 hypothetical protein D9Q98_001703 [Chlorella vulgaris]
OG0004918	PSC69625.1 small conserved [Micractinium conductrix]	KAI3435691.1 hypothetical protein D9Q98_001749 [Chlorella vulgaris]
OG0004919	PSC76638.1 disulfide isomerase [Micractinium conductrix]	KAI3436146.1 hypothetical protein D9Q98_002203 [Chlorella vulgaris]
OG0004920	PSC75237.1 disulfide isomerase-like 1-2 [Micractinium conductrix]	KAI3438515.1 hypothetical protein D9Q98_000943 [Chlorella vulgaris]
OG0004921	PSC75914.1 pirin domain-containing [Micractinium conductrix]	KAI3438851.1 hypothetical protein D9Q98_001268 [Chlorella vulgaris]
OG0004922	PSC70931.1 eukaryotic translation initiation factor eIF2A family [Micractinium conductrix]	KAI3428624.1 hypothetical protein D9Q98_007447 [Chlorella vulgaris]
OG0004924	PSC70834.1 3-oxoacyl-ACP reductase [Micractinium conductrix]	KAI3428620.1 hypothetical protein D9Q98_007443 [Chlorella vulgaris]
OG0004925	PSC76994.1 cytochrome P450 [Micractinium conductrix]	KAI3427183.1 hypothetical protein D9Q98_007120 [Chlorella vulgaris]
OG0004926	PSC69880.1 Tubby-like F-box 5 [Micractinium conductrix]	KAI3428445.1 hypothetical protein D9Q98_007272 [Chlorella vulgaris]
OG0004927	PSC70908.1 hypothetical protein C2E20_5721 [Micractinium conductrix]	KAI3428594.1 hypothetical protein D9Q98_007417 [Chlorella vulgaris]
OG0004928	PSC75263.1 heat shock 33 [Micractinium conductrix]	KAI3439064.1 hypothetical protein D9Q98_001474 [Chlorella vulgaris]
OG0004929	PSC68732.1 hypothetical protein C2E20_7698 [Micractinium conductrix], PSC67147.1 hypothetical protein C2E20_9158 [Micractinium conductrix]	KAI3429326.1 hypothetical protein D9Q98_005421 [Chlorella vulgaris]
OG0004930	PSC67954.1 putative plastid-lipid-associated chloroplastic [Micractinium conductrix]	KAI3438599.1 hypothetical protein D9Q98_001022 [Chlorella vulgaris]
OG0004931	PSC68000.1 peptidyl-prolyl cis-trans isomerase CYP23 [Micractinium conductrix]	KAI3431272.1 hypothetical protein D9Q98_004333 [Chlorella vulgaris]
OG0004932	PSC69749.1 NAD-dependent deacetylase SRT1 [Micractinium conductrix]	KAI3428831.1 hypothetical protein D9Q98_007648 [Chlorella vulgaris]
OG0004933	PSC72270.1 hypothetical protein C2E20_4509 [Micractinium conductrix]	KAI3438179.1 hypothetical protein D9Q98_000616 [Chlorella vulgaris]
OG0004934	PSC73151.1 hypothetical protein C2E20_3677 [Micractinium conductrix]	KAI3434740.1 hypothetical protein D9Q98_002800 [Chlorella vulgaris]
OG0004935	PSC72640.1 THUMP domain-containing family [Micractinium conductrix]	KAI3436862.1 hypothetical protein D9Q98_006272 [Chlorella vulgaris]
OG0004937	PSC74884.1 exosome complex component RRP45A isoform X1 [Micractinium conductrix]	KAI3429482.1 hypothetical protein D9Q98_005573 [Chlorella vulgaris]
OG0004938	PSC75085.1 ubiquitin carboxyl-terminal hydrolase 12-like isoform X1 [Micractinium conductrix]	KAI3429424.1 hypothetical protein D9Q98_005519 [Chlorella vulgaris], KAI3429425.1 hypothetical protein D9Q98_005519 [Chlorella vulgaris]
OG0004939	PSC70689.1 Adenylyltransferase and sulfurtransferase MOCS3 [Micractinium conductrix]	KAI3437915.1 hypothetical protein D9Q98_000360 [Chlorella vulgaris]
OG0004941	PSC68999.1 GPN-loop GTPase 1-like isoform X1 [Micractinium conductrix]	KAI3436414.1 hypothetical protein D9Q98_005831 [Chlorella vulgaris]
OG0004942	PSC75225.1 phosphomannomutase A1 [Micractinium conductrix]	KAI3429293.1 hypothetical protein D9Q98_005389 [Chlorella vulgaris]
OG0004943	PSC75061.1 peptidyl-prolyl cis-trans cyclophilin-type [Micractinium conductrix]	KAI3429274.1 hypothetical protein D9Q98_005370 [Chlorella vulgaris]
OG0004944	PSC74788.1 exosome component [Micractinium conductrix]	KAI3425849.1 hypothetical protein D9Q98_007823 [Chlorella vulgaris]
OG0004945	PSC75728.1 peptidyl-prolyl cis-trans isomerase chloroplastic [Micractinium conductrix]	KAI3428752.1 hypothetical protein D9Q98_007574 [Chlorella vulgaris]
OG0004946	PSC67836.1 Ribonuclease Z [Micractinium conductrix]	KAI3431485.1 hypothetical protein D9Q98_004536 [Chlorella vulgaris]
OG0004947	PSC72012.1 phospholipid glycerol acyltransferase family [Micractinium conductrix]	KAI3431255.1 hypothetical protein D9Q98_004318 [Chlorella vulgaris]
OG0004948	PSC72787.1 hypothetical protein C2E20_3864 [Micractinium conductrix]	KAI3430866.1 hypothetical protein D9Q98_009275 [Chlorella vulgaris], KAI3437594.1 hypothetical protein D9Q98_000047 [Chlorella vulgaris], KAI3437600.1 hypothetical protein D9Q98_000053 [Chlorella vulgaris]
OG0004949	PSC67208.1 peptidyl-tRNA hydrolase 2 [Micractinium conductrix]	KAI3427278.1 hypothetical protein D9Q98_007210 [Chlorella vulgaris]
OG0004950	PSC68421.1 hemK methyltransferase family member 2 [Micractinium conductrix]	KAI3427433.1 hypothetical protein D9Q98_010348 [Chlorella vulgaris]
OG0004951	PSC68404.1 thiaminase II [Micractinium conductrix]	KAI3436586.1 hypothetical protein D9Q98_006003 [Chlorella vulgaris], KAI3427436.1 hypothetical protein D9Q98_010351 [Chlorella vulgaris]
OG0004952	PSC68036.1 membrane protein [Micractinium conductrix], PSC69514.1 membrane protein [Micractinium conductrix]	KAI3427300.1 hypothetical protein D9Q98_010219 [Chlorella vulgaris]
OG0004953	PSC72750.1 hypothetical protein C2E20_3999 [Micractinium conductrix]	KAI3435556.1 hypothetical protein D9Q98_001621 [Chlorella vulgaris]
OG0004954	PSC73341.1 ATPase AAA [Micractinium conductrix]	KAI3425718.1 hypothetical protein D9Q98_007694 [Chlorella vulgaris]
OG0004955	PSC70716.1 SGNH hydrolase [Micractinium conductrix]	KAI3430716.1 hypothetical protein D9Q98_005302 [Chlorella vulgaris], KAI3430715.1 hypothetical protein D9Q98_005302 [Chlorella vulgaris], KAI3430717.1 hypothetical protein D9Q98_005303 [Chlorella vulgaris]
OG0004956	PSC70799.1 protease Do-like 7 [Micractinium conductrix]	KAI3430723.1 hypothetical protein D9Q98_005309 [Chlorella vulgaris]
OG0004957	PSC70654.1 IQ and AAA domain-containing 1 [Micractinium conductrix]	KAI3430699.1 hypothetical protein D9Q98_005288 [Chlorella vulgaris]
OG0004960	PSC71568.1 ubiquitin conjugating enzyme family [Micractinium conductrix]	KAI3429429.1 hypothetical protein D9Q98_005523 [Chlorella vulgaris]
OG0004961	PSC67230.1 Pumilio 23 [Micractinium conductrix]	KAI3434377.1 hypothetical protein D9Q98_002455 [Chlorella vulgaris]
OG0004962	PSC68797.1 Metal transporter Nramp3 [Micractinium conductrix]	KAI3434432.1 hypothetical protein D9Q98_002509 [Chlorella vulgaris]
OG0004963	PSC71785.1 GABA transporter 1-like [Micractinium conductrix]	KAI3439080.1 hypothetical protein D9Q98_001490 [Chlorella vulgaris], KAI3439075.1 hypothetical protein D9Q98_001485 [Chlorella vulgaris]
OG0004964	PSC67202.1 hypothetical protein C2E20_9101 [Micractinium conductrix], PSC67228.1 hypothetical protein C2E20_9081_ partial [Micractinium conductrix], PSC67229.1 hypothetical protein C2E20_9081_ partial [Micractinium conductrix]	KAI3426952.1 hypothetical protein D9Q98_006896 [Chlorella vulgaris]
OG0004965	PSC74896.1 hypothetical protein C2E20_1753 [Micractinium conductrix], PSC74897.1 hypothetical protein C2E20_1753 [Micractinium conductrix]	KAI3437617.1 hypothetical protein D9Q98_000069 [Chlorella vulgaris]
OG0004966	PSC77043.1 RNA pseudouridine synthase [Micractinium conductrix]	KAI3437649.1 hypothetical protein D9Q98_000099 [Chlorella vulgaris], KAI3437648.1 hypothetical protein D9Q98_000099 [Chlorella vulgaris]
OG0004967	PSC74921.1 zinc ion binding [Micractinium conductrix]	KAI3437622.1 hypothetical protein D9Q98_000074 [Chlorella vulgaris]
OG0004968	PSC71679.1 ADP-ribosylation factor GTPase-activating AGD1 [Micractinium conductrix]	KAI3430848.1 hypothetical protein D9Q98_009258 [Chlorella vulgaris]
OG0004969	PSC71690.1 chloride Carrier Channel family [Micractinium conductrix]	KAI3430790.1 hypothetical protein D9Q98_009202 [Chlorella vulgaris]
OG0004970	PSC71759.1 Ubiquinone biosynthesis [Micractinium conductrix]	KAI3430792.1 hypothetical protein D9Q98_009204 [Chlorella vulgaris]
OG0004971	PSC71823.1 intraflagellar transport 46-like protein [Micractinium conductrix]	KAI3430791.1 hypothetical protein D9Q98_009203 [Chlorella vulgaris]
OG0004972	PSC71725.1 F-box protein isoform X1 [Micractinium conductrix]	KAI3430861.1 hypothetical protein D9Q98_009270 [Chlorella vulgaris]
OG0004974	PSC73602.1 4-toluene sulfonate uptake permease [Micractinium conductrix]	KAI3424813.1 hypothetical protein D9Q98_008199 [Chlorella vulgaris]
OG0004975	PSC68697.1 NADH_ubiquinone oxidoreductase 11 kDa subunit [Micractinium conductrix]	KAI3423829.1 hypothetical protein D9Q98_009665 [Chlorella vulgaris]
OG0004976	PSC68707.1 Molybdopterin synthase catalytic subunit [Micractinium conductrix]	KAI3423849.1 hypothetical protein D9Q98_009683 [Chlorella vulgaris], KAI3423848.1 hypothetical protein D9Q98_009683 [Chlorella vulgaris]
OG0004977	PSC73076.1 tRNA pseudouridine synthase [Micractinium conductrix]	KAI3430436.1 hypothetical protein D9Q98_005031 [Chlorella vulgaris]
OG0004978	PSC67166.1 sulfur stress regulator [Micractinium conductrix]	KAI3430402.1 hypothetical protein D9Q98_004997 [Chlorella vulgaris]
OG0004979	PSC73193.1 domain-containing 4 [Micractinium conductrix]	KAI3430435.1 hypothetical protein D9Q98_005030 [Chlorella vulgaris]
OG0004980	PSC73748.1 4-alpha-glucanotransferase DPE2 [Micractinium conductrix]	KAI3431637.1 hypothetical protein D9Q98_004684 [Chlorella vulgaris]
OG0004982	PSC69276.1 dentin sialophospho isoform B [Micractinium conductrix], PSC69275.1 dentin sialophospho isoform A [Micractinium conductrix]	KAI3431852.1 hypothetical protein D9Q98_010604 [Chlorella vulgaris]
OG0004983	PSC73890.1 Transcription initiation factor TFIID subunit 12 [Micractinium conductrix]	KAI3431650.1 hypothetical protein D9Q98_004697 [Chlorella vulgaris]
OG0004984	PSC69230.1 cyclin like [Micractinium conductrix]	KAI3431800.1 hypothetical protein D9Q98_010553 [Chlorella vulgaris]
OG0004985	PSC68784.1 dual specificity phosphatase [Micractinium conductrix]	KAI3425809.1 hypothetical protein D9Q98_007784 [Chlorella vulgaris]
OG0004986	PSC75045.1 hypothetical protein C2E20_1799 [Micractinium conductrix]	KAI3425372.1 hypothetical protein D9Q98_009136 [Chlorella vulgaris]
OG0004988	PSC70075.1 alpha-ketoglutarate-dependent dioxygenase alkB-like protein 6 [Micractinium conductrix]	KAI3425123.1 hypothetical protein D9Q98_008895 [Chlorella vulgaris]
OG0004989	PSC74869.1 domain-containing 5 [Micractinium conductrix]	KAI3425257.1 hypothetical protein D9Q98_009025 [Chlorella vulgaris]
OG0004990	PSC73347.1 mediator of RNA polymerase II transcription subunit 10b-like [Micractinium conductrix]	KAI3438978.1 hypothetical protein D9Q98_001392 [Chlorella vulgaris]
OG0004991	PSC74934.1 malic enzyme [Micractinium conductrix]	KAI3425254.1 hypothetical protein D9Q98_009022 [Chlorella vulgaris]
OG0004992	PSC74985.1 cyclopropane-fatty-acyl-phospholipid synthase [Micractinium conductrix]	KAI3425235.1 hypothetical protein D9Q98_009003 [Chlorella vulgaris]
OG0004993	PSC70018.1 hypothetical protein C2E20_6550 [Micractinium conductrix]	KAI3425219.1 hypothetical protein D9Q98_008987 [Chlorella vulgaris]
OG0004994	PSC73453.1 hypothetical protein C2E20_3288 [Micractinium conductrix], PSC67698.1 sulfatase [Micractinium conductrix], PSC75344.1 hypothetical protein C2E20_1342 [Micractinium conductrix], PSC75283.1 hypothetical protein C2E20_1430 [Micractinium conductrix], PSC70173.1 coiled-coil domain-containing 57 isoform X2 [Micractinium conductrix]	KAI3426069.1 hypothetical protein D9Q98_008037 [Chlorella vulgaris]
OG0004995	PSC70176.1 Extracellular basic protease [Micractinium conductrix]	KAI3426081.1 hypothetical protein D9Q98_008049 [Chlorella vulgaris]
OG0004996	PSC70209.1 tRNA-specific 2-thiouridylase [Micractinium conductrix]	KAI3426035.1 hypothetical protein D9Q98_008003 [Chlorella vulgaris]
OG0004998	PSC76228.1 CHAPERONE-LIKE PROTEIN OF chloroplastic [Micractinium conductrix]	KAI3434875.1 hypothetical protein D9Q98_002929 [Chlorella vulgaris]
OG0005000	PSC70215.1 NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2 [Micractinium conductrix]	KAI3425974.1 hypothetical protein D9Q98_007942 [Chlorella vulgaris]
OG0005001	PSC76393.1 cell division cycle 123-like protein [Micractinium conductrix]	KAI3434908.1 hypothetical protein D9Q98_002962 [Chlorella vulgaris]
OG0005002	PSC72041.1 Transmembrane 97 [Micractinium conductrix]	KAI3431447.1 hypothetical protein D9Q98_004499 [Chlorella vulgaris]
OG0005003	PSC73260.1 phosphoenolpyruvate carboxylase 4 [Micractinium conductrix]	KAI3431585.1 hypothetical protein D9Q98_004635 [Chlorella vulgaris]
OG0005005	PSC71978.1 golgin candidate 1 [Micractinium conductrix]	KAI3431319.1 hypothetical protein D9Q98_004377 [Chlorella vulgaris]
OG0005006	PSC71851.1 phosphatase 2C 22 [Micractinium conductrix]	KAI3431351.1 hypothetical protein D9Q98_004409 [Chlorella vulgaris]
OG0005008	PSC67872.1 methyltransferase [Micractinium conductrix]	KAI3431488.1 hypothetical protein D9Q98_004539 [Chlorella vulgaris]
OG0005009	PSC75791.1 photosystem II [Micractinium conductrix]	KAI3428710.1 hypothetical protein D9Q98_007534 [Chlorella vulgaris]
OG0005010	PSC68468.1 hypothetical protein C2E20_7991 [Micractinium conductrix], PSC69992.1 hypothetical protein C2E20_6477 [Micractinium conductrix], PSC69993.1 hypothetical protein C2E20_6477 [Micractinium conductrix]	KAI3425152.1 hypothetical protein D9Q98_008923 [Chlorella vulgaris], KAI3429224.1 hypothetical protein D9Q98_005323 [Chlorella vulgaris]
OG0005011	PSC69886.1 hypothetical protein C2E20_6679 [Micractinium conductrix]	KAI3428438.1 hypothetical protein D9Q98_007265 [Chlorella vulgaris]
OG0005012	PSC71002.1 putative voltage-gated potassium channel subunit beta [Micractinium conductrix]	KAI3428542.1 hypothetical protein D9Q98_007364 [Chlorella vulgaris]
OG0005013	PSC70930.1 Nuclear transport factor 2 [Micractinium conductrix]	KAI3428575.1 hypothetical protein D9Q98_007397 [Chlorella vulgaris]
OG0005014	PSC69936.1 gonidia-specific protein [Micractinium conductrix]	KAI3428514.1 hypothetical protein D9Q98_007337 [Chlorella vulgaris]
OG0005015	PSC67561.1 hypothetical protein C2E20_8768 [Micractinium conductrix]	KAI3436692.1 hypothetical protein D9Q98_006107 [Chlorella vulgaris], KAI3436685.1 hypothetical protein D9Q98_006100 [Chlorella vulgaris], KAI3428705.1 hypothetical protein D9Q98_007529 [Chlorella vulgaris], KAI3436713.1 hypothetical protein D9Q98_006128 [Chlorella vulgaris]
OG0005016	PSC76548.1 pectin lyase [Micractinium conductrix]	KAI3436204.1 hypothetical protein D9Q98_002258 [Chlorella vulgaris], KAI3436205.1 hypothetical protein D9Q98_002259 [Chlorella vulgaris]
OG0005018	PSC70342.1 GTPase Der [Micractinium conductrix]	KAI3426245.1 hypothetical protein D9Q98_008621 [Chlorella vulgaris]
OG0005019	PSC70871.1 CLK4-associating serine arginine rich isoform B [Micractinium conductrix], PSC70872.1 CLK4-associating serine arginine rich isoform A [Micractinium conductrix]	KAI3426456.1 hypothetical protein D9Q98_008823 [Chlorella vulgaris]
OG0005021	PSC67747.1 E3 ubiquitin-ligase UPL6 [Micractinium conductrix]	KAI3426511.1 hypothetical protein D9Q98_008876 [Chlorella vulgaris]
OG0005022	PSC73427.1 calcium calmodulin-stimulated cyclic nucleotide [Micractinium conductrix]	KAI3426153.1 hypothetical protein D9Q98_008530 [Chlorella vulgaris]
OG0005023	PSC70988.1 neurochondrin isoform X1 [Micractinium conductrix]	KAI3426397.1 hypothetical protein D9Q98_008767 [Chlorella vulgaris]
OG0005024	PSC70918.1 U1 snRNA associated [Micractinium conductrix]	KAI3426395.1 hypothetical protein D9Q98_008766 [Chlorella vulgaris], KAI3426396.1 hypothetical protein D9Q98_008766 [Chlorella vulgaris]
OG0005025	PSC70417.1 thylakoid lumen [Micractinium conductrix]	KAI3429469.1 hypothetical protein D9Q98_005561 [Chlorella vulgaris], KAI3429470.1 hypothetical protein D9Q98_005562 [Chlorella vulgaris]
OG0005026	PSC70407.1 rhodanese-like domain-containing 6 isoform X1 [Micractinium conductrix]	KAI3426290.1 hypothetical protein D9Q98_008663 [Chlorella vulgaris]
OG0005027	PSC67728.1 DNA mismatch repair MLH3 isoform X1 [Micractinium conductrix]	KAI3426507.1 hypothetical protein D9Q98_008872 [Chlorella vulgaris]
OG0005028	PSC70395.1 palmitoyl-thioesterase 1 [Micractinium conductrix]	KAI3426360.1 hypothetical protein D9Q98_008732 [Chlorella vulgaris]
OG0005029	PSC70837.1 peptidase M16 [Micractinium conductrix]	KAI3426402.1 hypothetical protein D9Q98_008772 [Chlorella vulgaris]
OG0005031	PSC70423.1 lactation elevated 1 isoform X1 [Micractinium conductrix]	KAI3426283.1 hypothetical protein D9Q98_008656 [Chlorella vulgaris]
OG0005033	PSC67790.1 transmembrane s 14c isoform A [Micractinium conductrix], PSC67791.1 transmembrane s 14c isoform B [Micractinium conductrix]	KAI3426431.1 hypothetical protein D9Q98_008799 [Chlorella vulgaris]
OG0005034	PSC70440.1 DNA-directed RNA polymerase I subunit rpa43 isoform X1 [Micractinium conductrix]	KAI3426363.1 hypothetical protein D9Q98_008735 [Chlorella vulgaris]
OG0005036	PSC69364.1 zinc-finger [Micractinium conductrix]	KAI3425052.1 hypothetical protein D9Q98_008430 [Chlorella vulgaris]
OG0005037	PSC73843.1 hypothetical protein C2E20_3010 [Micractinium conductrix]	KAI3424781.1 hypothetical protein D9Q98_008169 [Chlorella vulgaris]
OG0005038	PSC76916.1 amidase signature enzyme [Micractinium conductrix]	KAI3424185.1 hypothetical protein D9Q98_009543 [Chlorella vulgaris]
OG0005039	PSC73776.1 iron-sulfur cluster assembly 2 mitochondrial [Micractinium conductrix]	KAI3425007.1 hypothetical protein D9Q98_008389 [Chlorella vulgaris]
OG0005040	PSC67327.1 isoform 1 [Micractinium conductrix]	KAI3424713.1 hypothetical protein D9Q98_008102 [Chlorella vulgaris]
