Orthogroup	Micractinium_SAG24180	Chlorella_Sorokiniana1602
OG0007799	PSC72486.1 cell wall anchor domain-containing [Micractinium conductrix], PSC72422.1 cell wall anchor domain-containing [Micractinium conductrix]	PRW56704.1 fibronectin type III domain [Chlorella sorokiniana]
OG0007800	PSC71662.1 hypothetical protein C2E20_5005 [Micractinium conductrix]	PRW56714.1 hypothetical protein C2E21_4752 [Chlorella sorokiniana]
OG0007804	PSC72578.1 serine threonine-kinase isoform A [Micractinium conductrix], PSC72577.1 serine threonine-kinase isoform B [Micractinium conductrix]	PRW56882.1 serine threonine- kinase [Chlorella sorokiniana]
OG0007805	PSC72102.1 hypothetical protein C2E20_4422 [Micractinium conductrix]	PRW56920.1 hypothetical protein C2E21_3875 [Chlorella sorokiniana]
OG0007806	PSC69525.1 hypothetical protein C2E20_7034 [Micractinium conductrix]	PRW56945.1 nicotinamide mononucleotide transporter [Chlorella sorokiniana]
OG0007807	PSC72171.1 50S ribosomal chloroplastic [Micractinium conductrix]	PRW57022.1 50S ribosomal chloroplastic [Chlorella sorokiniana]
OG0007808	PSC72068.1 hypothetical protein C2E20_4395 [Micractinium conductrix]	PRW57101.1 hypothetical protein C2E21_3870 [Chlorella sorokiniana]
OG0007810	PSC72290.1 hydroxyproline-rich glyco family [Micractinium conductrix]	PRW57161.1 Hydroxyproline-rich glyco family isoform 2 [Chlorella sorokiniana]
OG0007811	PSC72190.1 hypothetical protein C2E20_4392 [Micractinium conductrix]	PRW57189.1 hypothetical protein C2E21_3840 [Chlorella sorokiniana]
OG0007812	PSC70690.1 F-box only 33-like [Micractinium conductrix]	PRW57193.1 Ras-related RAB1BV [Chlorella sorokiniana]
OG0007813	PSC72156.1 plant intracellular Ras-group-related LRR 9-like [Micractinium conductrix]	PRW57288.1 leucine rich repeat [Chlorella sorokiniana]
OG0007814	PSC67252.1 hypothetical protein C2E20_9053 isoform B [Micractinium conductrix], PSC67251.1 hypothetical protein C2E20_9053 isoform A [Micractinium conductrix]	PRW57314.1 hypothetical protein C2E21_4398 [Chlorella sorokiniana]
OG0007815	PSC68846.1 FAD-linked oxidase [Micractinium conductrix]	PRW57319.1 FAD-binding isoform A [Chlorella sorokiniana], PRW57318.1 FAD-binding isoform B [Chlorella sorokiniana]
OG0007816	PSC71169.1 peptide-methionine _R_-S-oxide reductase [Micractinium conductrix]	PRW57347.1 yippee-like protein [Chlorella sorokiniana]
OG0007818	PSC72341.1 hypothetical protein C2E20_4459 [Micractinium conductrix]	PRW57388.1 hypothetical protein C2E21_3915 [Chlorella sorokiniana]
OG0007823	PSC74208.1 translation initiation factor IF-2 [Micractinium conductrix]	PRW57625.1 epsin-1-like isoform X1 [Chlorella sorokiniana]
OG0007824	PSC69742.1 NEDD4-binding 2 [Micractinium conductrix]	PRW57635.1 nuclear WD PRL1 [Chlorella sorokiniana]
OG0007826	PSC69103.1 ATP-binding cassette sub-family G member 2 [Micractinium conductrix]	PRW57715.1 hypothetical protein C2E21_3300 [Chlorella sorokiniana]
OG0007831	PSC73780.1 sugar ABC transporter permease [Micractinium conductrix]	PRW57816.1 hypothetical protein C2E21_3729 [Chlorella sorokiniana]
OG0007832	PSC69434.1 family transcriptional regulator [Micractinium conductrix]	PRW57864.1 hypothetical protein C2E21_3339 [Chlorella sorokiniana]
OG0007835	PSC73134.1 testis-expressed sequence 264 -like [Micractinium conductrix]	PRW58013.1 cytochrome P450 [Chlorella sorokiniana]
OG0007836	PSC67688.1 hypothetical protein C2E20_8650 [Micractinium conductrix]	PRW58043.1 hypothetical protein C2E21_3299 [Chlorella sorokiniana]
OG0007837	PSC72984.1 hypothetical protein C2E20_3605 [Micractinium conductrix]	PRW58067.1 2-amino-thiazoline-4-carboxylic acid hydrolase [Chlorella sorokiniana]
OG0007838	PSC69539.1 Mu-like prophage gp37 [Micractinium conductrix]	PRW58090.1 hypothetical protein C2E21_3103 [Chlorella sorokiniana]
OG0007841	PSC68297.1 elicitor-responsive 1-like isoform X1 [Micractinium conductrix]	PRW58246.1 elicitor-responsive 1-like isoform X1 [Chlorella sorokiniana]
OG0007846	PSC71411.1 Morn repeat [Micractinium conductrix]	PRW58369.1 F-box PP2-A14-like isoform X2 [Chlorella sorokiniana]
OG0007847	PSC68638.1 hypothetical protein C2E20_7839 [Micractinium conductrix]	PRW58422.1 hypothetical protein C2E21_2715 [Chlorella sorokiniana]
OG0007849	PSC76517.1 tRNA-guanine transglycosylase [Micractinium conductrix]	PRW58463.1 tRNA-guanine transglycosylase [Chlorella sorokiniana]
OG0007852	PSC68835.1 hypothetical protein C2E20_7620 [Micractinium conductrix]	PRW58524.1 MRPL31-mitochondrial ribosomal large subunit [Chlorella sorokiniana]
OG0007855	PSC76336.1 hypothetical protein C2E20_0207 [Micractinium conductrix]	PRW58667.1 cytochrome c [Chlorella sorokiniana]
OG0007856	PSC74831.1 hypothetical protein C2E20_1714 [Micractinium conductrix]	PRW58692.1 hypothetical protein C2E21_2996 [Chlorella sorokiniana]
OG0007857	PSC76660.1 3-hydroxyacyl-dehydrogenase [Micractinium conductrix]	PRW58752.1 putative anion transporter chloroplastic isoform X2 [Chlorella sorokiniana]
OG0007858	PSC76065.1 lantibiotic dehydratase [Micractinium conductrix]	PRW58760.1 hypothetical protein C2E21_2403 isoform B [Chlorella sorokiniana], PRW58759.1 hypothetical protein C2E21_2403 isoform A [Chlorella sorokiniana]
OG0007860	PSC75380.1 hypothetical protein C2E20_1006 [Micractinium conductrix]	PRW59027.1 Trafficking particle complex subunit 5 [Chlorella sorokiniana]
OG0007862	PSC73746.1 hypothetical protein C2E20_2984 [Micractinium conductrix]	PRW59058.1 hypothetical protein C2E21_2130 [Chlorella sorokiniana]
OG0007865	PSC75705.1 hypothetical protein C2E20_1174 [Micractinium conductrix]	PRW59200.1 hypothetical protein C2E21_2315 [Chlorella sorokiniana]
OG0007866	PSC76832.1 oxidoreductase NAD-binding domain-containing 1 [Micractinium conductrix]	PRW59202.1 oxidoreductase NAD-binding domain-containing 1 [Chlorella sorokiniana]
OG0007870	PSC71874.1 hypothetical protein C2E20_4799 [Micractinium conductrix]	PRW59302.1 hypothetical protein C2E21_2092 [Chlorella sorokiniana]
OG0007872	PSC75763.1 hypothetical protein C2E20_1169 [Micractinium conductrix]	PRW59330.1 DNA processing [Chlorella sorokiniana]
OG0007873	PSC67993.1 hypothetical protein C2E20_8421 [Micractinium conductrix]	PRW59374.1 hypothetical protein C2E21_2229 [Chlorella sorokiniana]
OG0007875	PSC67981.1 F-box LRR-repeat 13 [Micractinium conductrix]	PRW59400.1 F-box LRR [Chlorella sorokiniana]
OG0007877	PSC73035.1 Permease of the drug metabolite transporter _DMT_ superfamily [Micractinium conductrix]	PRW59513.1 Permease of the drug metabolite transporter _DMT_ superfamily [Chlorella sorokiniana]
OG0007878	PSC73184.1 ribosomal RNA assembly [Micractinium conductrix]	PRW59529.1 hypothetical protein C2E21_1968 [Chlorella sorokiniana]
OG0007881	PSC76311.1 hypothetical protein C2E20_0676 [Micractinium conductrix]	PRW59602.1 hypothetical protein C2E21_1764 [Chlorella sorokiniana]
OG0007882	PSC71063.1 hypothetical protein C2E20_5565 [Micractinium conductrix]	PRW59608.1 transcriptional regulator [Chlorella sorokiniana]
OG0007883	PSC69586.1 thiamine biosynthesis [Micractinium conductrix]	PRW59655.1 Nuclear pore complex component _sc Seh1_ _ISS_ [Chlorella sorokiniana]
OG0007884	PSC71356.1 major antigen [Micractinium conductrix]	PRW59673.1 early endosome antigen 1 isoform X2 [Chlorella sorokiniana]
OG0007886	PSC68032.1 ABC transporter permease [Micractinium conductrix]	PRW59694.1 ABC transporter permease [Chlorella sorokiniana]
OG0007888	PSC69580.1 C6 transcription factor [Micractinium conductrix]	PRW59733.1 hypothetical protein C2E21_1371 [Chlorella sorokiniana]
OG0007889	PSC68368.1 mitochondrial carrier [Micractinium conductrix]	PRW59750.1 mitochondrial carrier [Chlorella sorokiniana]
OG0007890	PSC69682.1 family inverse autotransporter domain-containing [Micractinium conductrix]	PRW59776.1 double-strand break repair [Chlorella sorokiniana]
OG0007892	PSC71267.1 hypothetical protein C2E20_5409 [Micractinium conductrix]	PRW59836.1 hypothetical protein C2E21_1534 [Chlorella sorokiniana]
OG0007895	PSC71159.1 TYRO tyrosine kinase-binding precursor [Micractinium conductrix]	PRW59957.1 Transcriptional family [Chlorella sorokiniana]
OG0007900	PSC69190.1 osmotically inducible C [Micractinium conductrix]	PRW60131.1 osmotically inducible C [Chlorella sorokiniana]
OG0007904	PSC74481.1 N-acetyl-gamma-glutamyl-phosphate reductase [Micractinium conductrix]	PRW60214.1 hypothetical protein C2E21_0766 [Chlorella sorokiniana]
OG0007905	PSC75124.1 death-inducer obliterator 1 isoform X1 [Micractinium conductrix]	PRW60238.1 PHD finger 3 [Chlorella sorokiniana]
OG0007910	PSC68165.1 hypothetical protein C2E20_8232 [Micractinium conductrix]	PRW60364.1 early nodulin-93 [Chlorella sorokiniana]
OG0007912	PSC74004.1 immunoglobulin A1 protease [Micractinium conductrix]	PRW60484.1 hypothetical protein C2E21_1251 [Chlorella sorokiniana]
OG0007913	PSC68987.1 hypothetical protein C2E20_7483 [Micractinium conductrix]	PRW60498.1 hypothetical protein C2E21_1125 [Chlorella sorokiniana]
OG0007914	PSC68180.1 hypothetical protein C2E20_8222 [Micractinium conductrix]	PRW60627.1 huntingtin-interacting 1-like [Chlorella sorokiniana]
OG0007916	PSC74882.1 hypothetical protein C2E20_1897 [Micractinium conductrix]	PRW60668.1 hypothetical protein C2E21_0974 [Chlorella sorokiniana]
OG0007917	PSC74487.1 nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase isoform B [Micractinium conductrix], PSC74488.1 nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase isoform A [Micractinium conductrix]	PRW60684.1 nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [Chlorella sorokiniana]
OG0007919	PSC68155.1 Peptide deformylase chloroplastic [Micractinium conductrix]	PRW60731.1 peptide deformylase chloroplastic mitochondrial [Chlorella sorokiniana]
OG0007920	PSC73973.1 platelet-activating factor acetylhydrolase IB subunit gamma [Micractinium conductrix]	PRW60739.1 lipolytic G-D-S-L family [Chlorella sorokiniana]
OG0007921	PSC68548.1 hypothetical protein C2E20_7908 [Micractinium conductrix]	PRW60742.1 Zinc finger MYND domain-containing 19 Q7TSV3 [Chlorella sorokiniana]
OG0007922	PSC67558.1 hypothetical protein C2E20_8774 [Micractinium conductrix]	PRW60800.1 outer membrane lipo -sorting [Chlorella sorokiniana]
OG0007923	PSC68508.1 hypothetical protein C2E20_7886 [Micractinium conductrix]	PRW60831.1 hypothetical protein C2E21_1298 [Chlorella sorokiniana]
OG0007927	PSC74760.1 hypothetical protein C2E20_2370 [Micractinium conductrix]	PRW60910.1 hypothetical protein C2E21_0018 [Chlorella sorokiniana]
OG0007929	PSC74240.1 Tubulin-folding cofactor B [Micractinium conductrix]	PRW61041.1 Tubulin-folding cofactor B [Chlorella sorokiniana]
OG0007932	PSC71842.1 hypothetical protein C2E20_4825 [Micractinium conductrix], PSC75695.1 hypothetical protein C2E20_1010 [Micractinium conductrix]	PRW61106.1 Titin [Chlorella sorokiniana]
OG0007933	PSC73491.1 hypothetical protein C2E20_3356 [Micractinium conductrix]	PRW61114.1 hypothetical protein C2E21_0133 [Chlorella sorokiniana]
OG0007937	PSC73523.1 hypothetical protein C2E20_3406 [Micractinium conductrix]	PRW61376.1 hypothetical protein C2E21_0217 [Chlorella sorokiniana]
OG0007938	PSC73994.1 O-succinylhomoserine _thiol_-lyase [Micractinium conductrix]	PRW61381.1 C2 domain containing [Chlorella sorokiniana]
OG0007939	PSC76973.1 hypothetical protein C2E20_0465 [Micractinium conductrix]	PRW61434.1 hypothetical protein C2E21_0108 [Chlorella sorokiniana]
OG0007940	PSC73214.1 armadillo repeat-containing LFR-like [Micractinium conductrix]	PRW61440.1 hypothetical protein C2E21_0106 [Chlorella sorokiniana]
OG0007944	PSC73446.1 hypothetical protein C2E20_3443 [Micractinium conductrix]	PRW61512.1 outer membrane efflux [Chlorella sorokiniana]
OG0007945	PSC69165.1 small GTP-binding isoform A [Micractinium conductrix], PSC69164.1 small GTP-binding isoform B [Micractinium conductrix]	PRW61525.1 phospho phosphatase [Chlorella sorokiniana]
OG0007946	PSC73359.1 pinin [Micractinium conductrix]	PRW61575.1 pinin [Chlorella sorokiniana]
OG0007947	PSC67441.1 GCN5 family acetyltransferase [Micractinium conductrix]	PRW61580.1 GCN5 family acetyltransferase [Chlorella sorokiniana]
OG0007948	PSC67541.1 hypothetical protein C2E20_8804 [Micractinium conductrix]	PRW61616.1 B3 domain-containing-like isoform X1 [Chlorella sorokiniana]
OG0008594	PSC67620.1 branched-chain amino acid transporter [Micractinium conductrix]	PRW05756.1 branched-chain amino acid transporter [Chlorella sorokiniana]
OG0008596	PSC75547.1 receptor-type [Micractinium conductrix]	PRW05869.1 leucine-rich repeat-containing G- coupled receptor 4-like [Chlorella sorokiniana]
OG0008597	PSC69764.1 4 -phosphopantetheinyl transferase [Micractinium conductrix]	PRW05871.1 b9 domain-containing 2 [Chlorella sorokiniana]
OG0008600	PSC72618.1 Flowering Locus T [Micractinium conductrix]	PRW18385.1 CEN 1 [Chlorella sorokiniana]
OG0008606	PSC69881.1 mediator of RNA polymerase II transcription subunit 26 [Micractinium conductrix]	PRW20251.1 PHD finger Alfin1-like [Chlorella sorokiniana]
OG0008608	PSC74489.1 hypothetical protein C2E20_2489 [Micractinium conductrix]	PRW20339.1 hypothetical protein C2E21_9024 [Chlorella sorokiniana]
OG0008613	PSC68754.1 hypothetical protein C2E20_7682 [Micractinium conductrix]	PRW20601.1 hypothetical protein C2E21_8721 [Chlorella sorokiniana]
OG0008616	PSC67719.1 spermatogenesis-associated 32 isoform X1 [Micractinium conductrix]	PRW20656.1 hypothetical protein C2E21_8715 [Chlorella sorokiniana]
OG0008618	PSC67700.1 F-box LRR-repeat 4 [Micractinium conductrix]	PRW20743.1 1-deoxy-D-xylulose-5-phosphate reductoisomerase [Chlorella sorokiniana]
OG0008619	PSC74933.1 ribonucleoside-diphosphate reductase small chain-like [Micractinium conductrix]	PRW20806.1 ribonucleoside-diphosphate reductase small chain [Chlorella sorokiniana]
OG0008620	PSC69523.1 hypothetical protein C2E20_6983 [Micractinium conductrix]	PRW20860.1 hypothetical protein C2E21_8686 [Chlorella sorokiniana]
OG0008630	PSC71811.1 Uromodulin-like [Micractinium conductrix]	PRW21093.1 hypothetical protein C2E21_8403 [Chlorella sorokiniana]
OG0008657	PSC74675.1 isopropylmalate isomerase [Micractinium conductrix]	PRW33156.1 hypothetical protein C2E21_7907 [Chlorella sorokiniana]
OG0008658	PSC73581.1 hypothetical protein C2E20_3223 [Micractinium conductrix]	PRW33244.1 BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1-like [Chlorella sorokiniana]
OG0008660	PSC73486.1 hypothetical protein C2E20_3258 [Micractinium conductrix]	PRW33586.1 Peptide chain release factor 1 [Chlorella sorokiniana]
OG0008662	PSC75958.1 serine threonine-kinase receptor R831 [Micractinium conductrix]	PRW33641.1 serine threonine- kinase receptor R831 [Chlorella sorokiniana]
OG0008666	PSC70047.1 hypothetical protein C2E20_6540 [Micractinium conductrix]	PRW33717.1 beta-ketoacyl synthase [Chlorella sorokiniana]
OG0008667	PSC73367.1 Serine threonine-phosphatase 6 regulatory ankyrin repeat subunit [Micractinium conductrix]	PRW33750.1 serine threonine- phosphatase 6 regulatory ankyrin repeat subunit B-like [Chlorella sorokiniana]
OG0008672	PSC70672.1 tethering factor for nuclear proteasome sts1-like isoform X1 [Micractinium conductrix]	PRW33887.1 tethering factor for nuclear proteasome STS1-like isoform X2 [Chlorella sorokiniana]
OG0008677	PSC67598.1 D-lactate dehydrogenase _cytochrome_ [Micractinium conductrix]	PRW39089.1 oxidoreductase [Chlorella sorokiniana]
OG0008680	PSC68441.1 F-box 8 [Micractinium conductrix]	PRW39111.1 PR domain zinc finger 8 [Chlorella sorokiniana]
OG0008685	PSC70179.1 intein-containing [Micractinium conductrix]	PRW39348.1 hypothetical protein C2E21_6948 [Chlorella sorokiniana]
OG0008687	PSC73259.1 GPR1 FUN34 yaaH family protein [Micractinium conductrix]	PRW39357.1 GPR1 FUN34 family [Chlorella sorokiniana]
OG0008689	PSC71892.1 SH3 domain [Micractinium conductrix]	PRW39398.1 SH3 domain-containing [Chlorella sorokiniana]
OG0008690	PSC71335.1 4 -phosphopantetheinyl transferase [Micractinium conductrix]	PRW44243.1 hypothetical protein C2E21_6700 [Chlorella sorokiniana]
OG0008692	PSC70856.1 F-box WD repeat-containing 7-like [Micractinium conductrix]	PRW44266.1 F-box SNE-like [Chlorella sorokiniana]
OG0008693	PSC73648.1 U5 snRNP spliceosome subunit [Micractinium conductrix]	PRW44273.1 hypothetical protein C2E21_6837 [Chlorella sorokiniana]
OG0008696	PSC70836.1 puromycin-sensitive aminopeptidase isoform X2 [Micractinium conductrix]	PRW44432.1 puromycin-sensitive aminopeptidase isoform X2 [Chlorella sorokiniana]
OG0008697	PSC69854.1 ribonuclease R [Micractinium conductrix]	PRW44433.1 ryanodine receptor 2 [Chlorella sorokiniana]
OG0008701	PSC69921.1 peptide synthetase [Micractinium conductrix]	PRW44572.1 serine threonine- phosphatase 1 regulatory subunit 10 [Chlorella sorokiniana]
OG0008707	PSC70157.1 F-box only 6-like [Micractinium conductrix]	PRW44990.1 DNA-binding response regulator [Chlorella sorokiniana]
OG0008711	PSC70992.1 AN1-type zinc finger 4 [Micractinium conductrix]	PRW45050.1 DNA polymerase III subunit gamma tau [Chlorella sorokiniana]
OG0008717	PSC73603.1 thioredoxin [Micractinium conductrix]	PRW45328.1 hypothetical protein C2E21_5791 [Chlorella sorokiniana]
OG0008722	PSC68586.1 hypothetical protein C2E20_7819 [Micractinium conductrix]	PRW45553.1 3-isopropylmalate dehydratase large subunit [Chlorella sorokiniana]
OG0008723	PSC67214.1 transcription termination factor mitochondrial [Micractinium conductrix]	PRW45598.1 endoplasmic reticulum [Chlorella sorokiniana]
OG0008727	PSC69432.1 two-component sensor histidine [Micractinium conductrix]	PRW45708.1 phosphatidate cytidylyltransferase [Chlorella sorokiniana]
OG0008728	PSC69345.1 ribonuclease D [Micractinium conductrix]	PRW45715.1 hypothetical protein C2E21_5718 [Chlorella sorokiniana]
OG0008731	PSC75677.1 hypothetical protein C2E20_1094 [Micractinium conductrix]	PRW50929.1 hypothetical protein C2E21_5592 [Chlorella sorokiniana]
OG0008736	PSC75374.1 GNAT family N-acetyltransferase [Micractinium conductrix]	PRW51048.1 DEAD DEAH box helicase [Chlorella sorokiniana]
OG0008738	PSC75716.1 serine threonine-kinase [Micractinium conductrix]	PRW51095.1 serine threonine- kinase [Chlorella sorokiniana]
OG0008740	PSC71532.1 hypothetical protein C2E20_5143 [Micractinium conductrix]	PRW55897.1 hypothetical protein C2E21_4989 [Chlorella sorokiniana]
OG0008743	PSC71554.1 arp2 3 complex 34 kda subunit [Micractinium conductrix]	PRW56122.1 hydantoin utilization A [Chlorella sorokiniana]
OG0008747	PSC72921.1 hypothetical protein C2E20_3826 [Micractinium conductrix]	PRW56263.1 hypothetical protein C2E21_5188 [Chlorella sorokiniana]
OG0008749	PSC69829.1 hypothetical protein C2E20_6751 [Micractinium conductrix]	PRW56302.1 hypothetical protein C2E21_5283 [Chlorella sorokiniana]
