Orthogroup	Species	Chlorella_KRBP	Orthologs
OG0002940	Chlorella_Sorokiniana1602	QAXK01000147.1_17903-18595	PRW57307.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-B-like [Chlorella sorokiniana]
OG0002940	Chlorella_VariabilisNC64A	QAXK01000147.1_17903-18595	XP_005847026.1 hypothetical protein CHLNCDRAFT_23947 [Chlorella variabilis]
OG0002940	Micractinium_SAG24180	QAXK01000147.1_17903-18595	PSC72126.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-B-like [Micractinium conductrix]
OG0002940	Chlorella_Vulgaris2111P	QAXK01000147.1_17903-18595	KAI3438308.1 hypothetical protein D9Q98_000742 [Chlorella vulgaris]
OG0002946	Scenedesmus_PABB004	QAXK01002261.1_40148-34742	KAF8055387.1 WDR36 [Scenedesmus sp. PABB004]
OG0002946	Scenedesmus_NREL	QAXK01002261.1_40148-34742	KAF6265106.1 WD40 repeat-like protein [Scenedesmus sp. NREL 46B-D3]
OG0002946	Chlorella_Sorokiniana1602	QAXK01002261.1_40148-34742	PRW58237.1 U3 small nucleolar RNA-associated 21-like protein [Chlorella sorokiniana]
OG0002946	Chlorella_VariabilisNC64A	QAXK01002261.1_40148-34742	XP_005851597.1 hypothetical protein CHLNCDRAFT_33926 [Chlorella variabilis]
OG0002946	Chlorella_Vulgaris2111P	QAXK01002261.1_40148-34742	KAI3433400.1 hypothetical protein D9Q98_003216 [Chlorella vulgaris]
OG0002946	Micractinium_SAG24180	QAXK01002261.1_40148-34742	PSC76836.1 U3 small nucleolar RNA-associated 21-like protein [Micractinium conductrix]
OG0002946	Auxenochlorella_protothecoides	QAXK01002261.1_40148-34742	RMZ56081.1 hypothetical protein APUTEX25_004505 [Auxenochlorella protothecoides]
OG0002946	Coccomyxa_SubellipsoideaC169	QAXK01002261.1_40148-34742	EIE21950.1 WD40 repeat-like protein [Coccomyxa subellipsoidea C-169]
OG0002948	Chlorella_Vulgaris2111P	QAXK01005661.1_3614-5576	KAI3433619.1 hypothetical protein D9Q98_003428 [Chlorella vulgaris]
OG0002948	Chlorella_VariabilisNC64A	QAXK01005661.1_3614-5576	XP_005851200.1 hypothetical protein CHLNCDRAFT_137880 [Chlorella variabilis]
OG0002948	Micractinium_SAG24180	QAXK01005661.1_3614-5576	PSC68829.1 FAM63A-like isoform X2 [Micractinium conductrix]
OG0002948	Chlorella_Sorokiniana1602	QAXK01005661.1_3614-5576	PRW58319.1 FAM63A-like isoform X2 [Chlorella sorokiniana]
OG0002948	Auxenochlorella_protothecoides	QAXK01005661.1_3614-5576	RMZ56091.1 hypothetical protein APUTEX25_004515_ partial [Auxenochlorella protothecoides]
OG0002948	Coccomyxa_SubellipsoideaC169	QAXK01005661.1_3614-5576	EIE27779.1 DUF544-domain-containing protein [Coccomyxa subellipsoidea C-169]
OG0002948	Scenedesmus_NREL	QAXK01005661.1_3614-5576	KAF6265489.1 hypothetical protein COO60DRAFT_1457089 [Scenedesmus sp. NREL 46B-D3]
OG0002948	Scenedesmus_PABB004	QAXK01005661.1_3614-5576	KAF8066312.1 MINDY1 [Scenedesmus sp. PABB004]
OG0002955	Chlorella_VariabilisNC64A	QAXK01003496.1_4117-1328	XP_005847027.1 hypothetical protein CHLNCDRAFT_11894_ partial [Chlorella variabilis]
OG0002955	Chlorella_Vulgaris2111P	QAXK01003496.1_4117-1328	KAI3438301.1 hypothetical protein D9Q98_000735 [Chlorella vulgaris]
OG0002955	Chlorella_Sorokiniana1602	QAXK01003496.1_4117-1328	PRW57437.1 U2 small nuclear ribonucleo A [Chlorella sorokiniana]
OG0002955	Chlorella_A99	QAXK01003496.1_4117-1328	PCFQ01000011.1 g2750 [Chlorella sp. A99]
OG0002955	Auxenochlorella_protothecoides	QAXK01003496.1_4117-1328	RMZ56136.1 hypothetical protein APUTEX25_004560 [Auxenochlorella protothecoides]
OG0002955	Coccomyxa_SubellipsoideaC169	QAXK01003496.1_4117-1328	EIE21997.1 L domain-like protein [Coccomyxa subellipsoidea C-169]
OG0002955	Scenedesmus_PABB004	QAXK01003496.1_4117-1328	KAF8072405.1 U2 small nuclear ribonucleoprotein A-like protein [Scenedesmus sp. PABB004]
OG0002955	Scenedesmus_NREL	QAXK01003496.1_4117-1328	KAF6251367.1 L domain-like protein [Scenedesmus sp. NREL 46B-D3]
OG0002962	Scenedesmus_PABB004	QAXK01002423.1_4870-1549	KAF8072901.1 GDI2 [Scenedesmus sp. PABB004]
OG0002962	Scenedesmus_NREL	QAXK01002423.1_4870-1549	KAF6266723.1 GDP dissociation inhibitor [Scenedesmus sp. NREL 46B-D3]
OG0002962	Coccomyxa_SubellipsoideaC169	QAXK01002423.1_4870-1549	EIE23141.1 rab GDP dissociation inhibitor protein [Coccomyxa subellipsoidea C-169]
OG0002962	Chlorella_Sorokiniana1602	QAXK01002423.1_4870-1549	PRW44504.1 Rab GDP dissociation inhibitor [Chlorella sorokiniana]
OG0002962	Micractinium_SAG24180	QAXK01002423.1_4870-1549	PSC69885.1 Rab GDP dissociation inhibitor [Micractinium conductrix]
OG0002962	Chlorella_Vulgaris2111P	QAXK01002423.1_4870-1549	KAI3428540.1 hypothetical protein D9Q98_007362 [Chlorella vulgaris]
OG0002962	Chlorella_VariabilisNC64A	QAXK01002423.1_4870-1549	XP_005847470.1 hypothetical protein CHLNCDRAFT_35621 [Chlorella variabilis]
OG0002962	Auxenochlorella_protothecoides	QAXK01002423.1_4870-1549	RMZ56224.1 hypothetical protein APUTEX25_002414 [Auxenochlorella protothecoides]
OG0002965	Scenedesmus_NREL	QAXK01009311.1_5086-9550	KAF6266543.1 helicase C-terminal domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0002965	Coccomyxa_SubellipsoideaC169	QAXK01009311.1_5086-9550	EIE24667.1 DNA repair helicase [Coccomyxa subellipsoidea C-169]
OG0002965	Auxenochlorella_protothecoides	QAXK01009311.1_5086-9550	RMZ56248.1 hypothetical protein APUTEX25_002438 [Auxenochlorella protothecoides]
OG0002965	Chlorella_A99	QAXK01009311.1_5086-9550	PCFQ01000002.1 g712 [Chlorella sp. A99]
OG0002965	Chlorella_VariabilisNC64A	QAXK01009311.1_5086-9550	XP_005844595.1 hypothetical protein CHLNCDRAFT_58862 [Chlorella variabilis]
OG0002965	Chlorella_Vulgaris2111P	QAXK01009311.1_5086-9550	KAI3430344.1 hypothetical protein D9Q98_004939 [Chlorella vulgaris]
OG0002965	Chlorella_Sorokiniana1602	QAXK01009311.1_5086-9550	PRW20458.1 putative ATP-dependent RNA helicase DDX11 [Chlorella sorokiniana]
OG0002965	Micractinium_SAG24180	QAXK01009311.1_5086-9550	PSC69979.1 putative ATP-dependent RNA helicase DDX11 [Micractinium conductrix]
OG0002969	Scenedesmus_PABB004	QAXK01007111.1_9724-10631	KAF8072814.1 yju2 [Scenedesmus sp. PABB004]
OG0002969	Scenedesmus_NREL	QAXK01007111.1_9724-10631	KAF6251811.1 hypothetical protein COO60DRAFT_1464035 [Scenedesmus sp. NREL 46B-D3]
OG0002969	Coccomyxa_SubellipsoideaC169	QAXK01007111.1_9724-10631	EIE23117.1 hypothetical protein COCSUDRAFT_66171 [Coccomyxa subellipsoidea C-169]
OG0002969	Chlorella_VariabilisNC64A	QAXK01007111.1_9724-10631	XP_005847306.1 hypothetical protein CHLNCDRAFT_14184_ partial [Chlorella variabilis]
OG0002969	Chlorella_A99	QAXK01007111.1_9724-10631	PCFQ01000037.1 g2535 [Chlorella sp. A99]
OG0002969	Chlorella_Sorokiniana1602	QAXK01007111.1_9724-10631	PRW44588.1 coiled-coil domain-containing 94-like protein [Chlorella sorokiniana]
OG0002969	Chlorella_Vulgaris2111P	QAXK01007111.1_9724-10631	KAI3428530.1 hypothetical protein D9Q98_007353 [Chlorella vulgaris]
OG0002969	Auxenochlorella_protothecoides	QAXK01007111.1_9724-10631	RMZ56266.1 hypothetical protein APUTEX25_002456 [Auxenochlorella protothecoides]
OG0002971	Chlorella_Vulgaris2111P	QAXK01004485.1_1816-3388	KAI3434716.1 hypothetical protein D9Q98_002777 [Chlorella vulgaris]
OG0002971	Chlorella_VariabilisNC64A	QAXK01004485.1_1816-3388	XP_005849373.1 hypothetical protein CHLNCDRAFT_21686 [Chlorella variabilis]
OG0002971	Micractinium_SAG24180	QAXK01004485.1_1816-3388	PSC73122.1 cornichon-like protein 1 [Micractinium conductrix]
OG0002971	Chlorella_Sorokiniana1602	QAXK01004485.1_1816-3388	PRW57895.1 cornichon-like protein 1 [Chlorella sorokiniana]
OG0002971	Auxenochlorella_protothecoides	QAXK01004485.1_1816-3388	RMZ56299.1 hypothetical protein APUTEX25_000538 [Auxenochlorella protothecoides]
OG0002971	Coccomyxa_SubellipsoideaC169	QAXK01004485.1_1816-3388	EIE25826.1 cornichon-like protein [Coccomyxa subellipsoidea C-169]
OG0002971	Scenedesmus_PABB004	QAXK01004485.1_1816-3388	KAF8058833.1 L-lactate permease [Scenedesmus sp. PABB004]
OG0002971	Scenedesmus_NREL	QAXK01004485.1_1816-3388	KAF6254970.1 hypothetical protein COO60DRAFT_1537822 [Scenedesmus sp. NREL 46B-D3]
OG0002974	Scenedesmus_PABB004	QAXK01000635.1_9875-7571	KAF8059176.1 GPAT9 [Scenedesmus sp. PABB004]
OG0002974	Scenedesmus_NREL	QAXK01000635.1_9875-7571	KAF6257017.1 hypothetical protein COO60DRAFT_1526229 [Scenedesmus sp. NREL 46B-D3]
OG0002974	Coccomyxa_SubellipsoideaC169	QAXK01000635.1_9875-7571	EIE26055.1 acyltransferase-domain-containing protein_ partial [Coccomyxa subellipsoidea C-169]
OG0002974	Auxenochlorella_protothecoides	QAXK01000635.1_9875-7571	RMZ56337.1 hypothetical protein APUTEX25_004694_ partial [Auxenochlorella protothecoides]
OG0002974	Chlorella_A99	QAXK01000635.1_9875-7571	PCFQ01000075.1 g1915 [Chlorella sp. A99]
OG0002974	Chlorella_Sorokiniana1602	QAXK01000635.1_9875-7571	PRW61402.1 glycerol-3-phosphate acyltransferase 3-like [Chlorella sorokiniana]
OG0002974	Micractinium_SAG24180	QAXK01000635.1_9875-7571	PSC73996.1 glycerol-3-phosphate acyltransferase 3-like [Micractinium conductrix]
OG0002974	Chlorella_Vulgaris2111P	QAXK01000635.1_9875-7571	KAI3432730.1 hypothetical protein D9Q98_004271 [Chlorella vulgaris]
OG0002988	Scenedesmus_NREL	QAXK01005019.1_7837-6195	KAF6263000.1 isoprenoid synthase domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0002988	Scenedesmus_PABB004	QAXK01005019.1_7837-6195	KAF8062035.1 NDUFAF6 [Scenedesmus sp. PABB004]
OG0002988	Coccomyxa_SubellipsoideaC169	QAXK01005019.1_7837-6195	EIE21343.1 terpenoid synthase [Coccomyxa subellipsoidea C-169]
OG0002988	Auxenochlorella_protothecoides	QAXK01005019.1_7837-6195	RMZ56419.1 hypothetical protein APUTEX25_004642 [Auxenochlorella protothecoides]
OG0002988	Chlorella_Sorokiniana1602	QAXK01005019.1_7837-6195	PRW20298.1 NADH dehydrogenase _ubiquinone_ complex assembly factor 6 [Chlorella sorokiniana]
OG0002988	Chlorella_VariabilisNC64A	QAXK01005019.1_7837-6195	XP_005844117.1 hypothetical protein CHLNCDRAFT_27289 [Chlorella variabilis]
OG0002988	Chlorella_Vulgaris2111P	QAXK01005019.1_7837-6195	KAI3430645.1 hypothetical protein D9Q98_005238 [Chlorella vulgaris]
OG0002988	Micractinium_SAG24180	QAXK01005019.1_7837-6195	PSC71301.1 NADH dehydrogenase _ubiquinone_ complex assembly factor 6 [Micractinium conductrix]
OG0002994	Coccomyxa_SubellipsoideaC169	QAXK01008641.1_5826-4936	EIE21712.1 GINS complex_ Psf2 component [Coccomyxa subellipsoidea C-169]
OG0002994	Scenedesmus_NREL	QAXK01008641.1_5826-4936	KAF6259391.1 GINS complex_ Psf2 component [Scenedesmus sp. NREL 46B-D3]
OG0002994	Chlorella_Vulgaris2111P	QAXK01008641.1_5826-4936	KAI3435894.1 hypothetical protein D9Q98_001952 [Chlorella vulgaris]
OG0002994	Micractinium_SAG24180	QAXK01008641.1_5826-4936	PSC71362.1 DNA replication complex GINS PSF2 [Micractinium conductrix]
OG0002994	Chlorella_Sorokiniana1602	QAXK01008641.1_5826-4936	PRW59816.1 DNA replication complex GINS PSF2 [Chlorella sorokiniana]
OG0002994	Chlorella_VariabilisNC64A	QAXK01008641.1_5826-4936	XP_005846441.1 hypothetical protein CHLNCDRAFT_17561_ partial [Chlorella variabilis]
OG0002994	Auxenochlorella_protothecoides	QAXK01008641.1_5826-4936	RMZ56471.1 hypothetical protein APUTEX25_001318 [Auxenochlorella protothecoides], RMZ56636.1 hypothetical protein APUTEX25_002725 [Auxenochlorella protothecoides]
OG0002996	Chlorella_Vulgaris2111P	QAXK01008356.1_1994-1323	KAI3429741.1 hypothetical protein D9Q98_010056 [Chlorella vulgaris]
OG0002996	Chlorella_VariabilisNC64A	QAXK01008356.1_1994-1323	XP_005851902.1 hypothetical protein CHLNCDRAFT_133517 [Chlorella variabilis]
OG0002996	Chlorella_Sorokiniana1602	QAXK01008356.1_1994-1323	PRW60458.1 hypothetical protein C2E21_1190 [Chlorella sorokiniana]
OG0002996	Micractinium_SAG24180	QAXK01008356.1_1994-1323	PSC74043.1 GNAT family N-acetyltransferase [Micractinium conductrix]
OG0002996	Coccomyxa_SubellipsoideaC169	QAXK01008356.1_1994-1323	EIE24293.1 acyl-CoA N-acyltransferase [Coccomyxa subellipsoidea C-169]
OG0002996	Auxenochlorella_protothecoides	QAXK01008356.1_1994-1323	RMZ56476.1 hypothetical protein APUTEX25_001323 [Auxenochlorella protothecoides]
OG0002996	Scenedesmus_PABB004	QAXK01008356.1_1994-1323	KAF8071035.1 hypothetical protein HT031_001117 [Scenedesmus sp. PABB004]
OG0002996	Scenedesmus_NREL	QAXK01008356.1_1994-1323	KAF6265841.1 acyl-CoA N-acyltransferase [Scenedesmus sp. NREL 46B-D3]
OG0003000	Scenedesmus_NREL	QAXK01018219.1_153-1479	KAF6262622.1 thioredoxin-like protein [Scenedesmus sp. NREL 46B-D3]
OG0003000	Scenedesmus_PABB004	QAXK01018219.1_153-1479	KAF8056238.1 thioredoxin-like 2 [Scenedesmus sp. PABB004]
OG0003000	Coccomyxa_SubellipsoideaC169	QAXK01018219.1_153-1479	EIE24032.1 thioredoxin-like protein [Coccomyxa subellipsoidea C-169]
OG0003000	Chlorella_Vulgaris2111P	QAXK01018219.1_153-1479	KAI3429789.1 hypothetical protein D9Q98_010102 [Chlorella vulgaris]
OG0003000	Chlorella_VariabilisNC64A	QAXK01018219.1_153-1479	XP_005847851.1 hypothetical protein CHLNCDRAFT_134092 [Chlorella variabilis], XP_005851922.1 hypothetical protein CHLNCDRAFT_18066_ partial [Chlorella variabilis]
OG0003000	Chlorella_Sorokiniana1602	QAXK01018219.1_153-1479	PRW60916.1 Thioredoxin-like chloroplastic [Chlorella sorokiniana]
OG0003000	Auxenochlorella_protothecoides	QAXK01018219.1_153-1479	RMZ56493.1 hypothetical protein APUTEX25_001340 [Auxenochlorella protothecoides]
OG0003006	Scenedesmus_NREL	QAXK01009127.1_2830-5632	KAF6266775.1 WD40-repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]
OG0003006	Scenedesmus_PABB004	QAXK01009127.1_2830-5632	KAF8072869.1 PEX7 [Scenedesmus sp. PABB004]
OG0003006	Coccomyxa_SubellipsoideaC169	QAXK01009127.1_2830-5632	EIE24335.1 WD40 repeat-like protein [Coccomyxa subellipsoidea C-169]
OG0003006	Auxenochlorella_protothecoides	QAXK01009127.1_2830-5632	RMZ56513.1 hypothetical protein APUTEX25_001360 [Auxenochlorella protothecoides]
OG0003006	Chlorella_Vulgaris2111P	QAXK01009127.1_2830-5632	KAI3429865.1 hypothetical protein D9Q98_010176 [Chlorella vulgaris]
OG0003006	Chlorella_VariabilisNC64A	QAXK01009127.1_2830-5632	XP_005852269.1 hypothetical protein CHLNCDRAFT_33699 [Chlorella variabilis]
OG0003006	Chlorella_Sorokiniana1602	QAXK01009127.1_2830-5632	PRW60529.1 Peroxisome biogenesis 7 [Chlorella sorokiniana]
OG0003006	Micractinium_SAG24180	QAXK01009127.1_2830-5632	PSC68551.1 Peroxisome biogenesis 7 [Micractinium conductrix]
OG0003009	Scenedesmus_PABB004	QAXK01001726.1_8268-6818	KAF8064666.1 pak1ip1 [Scenedesmus sp. PABB004]
OG0003009	Scenedesmus_NREL	QAXK01001726.1_8268-6818	KAF6254299.1 WD40-repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]
OG0003009	Auxenochlorella_protothecoides	QAXK01001726.1_8268-6818	RMZ56531.1 hypothetical protein APUTEX25_001378 [Auxenochlorella protothecoides]
OG0003009	Coccomyxa_SubellipsoideaC169	QAXK01001726.1_8268-6818	EIE24669.1 WD40 repeat-like protein [Coccomyxa subellipsoidea C-169]
OG0003009	Chlorella_VariabilisNC64A	QAXK01001726.1_8268-6818	XP_005852245.1 hypothetical protein CHLNCDRAFT_133558 [Chlorella variabilis]
OG0003009	Chlorella_Vulgaris2111P	QAXK01001726.1_8268-6818	KAI3429783.1 hypothetical protein D9Q98_010096 [Chlorella vulgaris]
OG0003009	Micractinium_SAG24180	QAXK01001726.1_8268-6818	PSC74135.1 p21-activated kinase-interacting 1-like [Micractinium conductrix]
OG0003009	Chlorella_Sorokiniana1602	QAXK01001726.1_8268-6818	PRW60702.1 p21-activated kinase-interacting 1-like [Chlorella sorokiniana]
OG0003011	Chlorella_A99	QAXK01014149.1_4580-2650	PCFQ01000081.1 g1621 [Chlorella sp. A99]
OG0003011	Chlorella_Vulgaris2111P	QAXK01014149.1_4580-2650	KAI3437941.1 hypothetical protein D9Q98_000385 [Chlorella vulgaris]
OG0003011	Chlorella_VariabilisNC64A	QAXK01014149.1_4580-2650	XP_005847212.1 hypothetical protein CHLNCDRAFT_35878 [Chlorella variabilis]
OG0003011	Auxenochlorella_protothecoides	QAXK01014149.1_4580-2650	RMZ56538.1 hypothetical protein APUTEX25_001385 [Auxenochlorella protothecoides]
OG0003011	Scenedesmus_NREL	QAXK01014149.1_4580-2650	KAF6263443.1 MOSC N-terminal beta barrel domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3], KAF6263444.1 MOSC-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003011	Coccomyxa_SubellipsoideaC169	QAXK01014149.1_4580-2650	EIE27496.1 MOSC-domain-containing protein [Coccomyxa subellipsoidea C-169], EIE27495.1 hypothetical protein COCSUDRAFT_39151 [Coccomyxa subellipsoidea C-169]
OG0003015	Scenedesmus_NREL	QAXK01017394.1_3188-4	KAF6256091.1 hypothetical protein COO60DRAFT_1471149 [Scenedesmus sp. NREL 46B-D3]
OG0003015	Scenedesmus_PABB004	QAXK01017394.1_3188-4	KAF8071217.1 APC6 [Scenedesmus sp. PABB004]
OG0003015	Coccomyxa_SubellipsoideaC169	QAXK01017394.1_3188-4	EIE23608.1 TPR-like protein [Coccomyxa subellipsoidea C-169]
OG0003015	Auxenochlorella_protothecoides	QAXK01017394.1_3188-4	RMZ56557.1 hypothetical protein APUTEX25_001404 [Auxenochlorella protothecoides]
OG0003015	Chlorella_Sorokiniana1602	QAXK01017394.1_3188-4	PRW39263.1 cell division cycle 16-like protein isoform X1 [Chlorella sorokiniana]
OG0003015	Micractinium_SAG24180	QAXK01017394.1_3188-4	PSC73346.1 anaphase-promoting complex subunit 6 [Micractinium conductrix]
OG0003015	Chlorella_Vulgaris2111P	QAXK01017394.1_3188-4	KAI3431589.1 hypothetical protein D9Q98_004639 [Chlorella vulgaris]
OG0003015	Chlorella_VariabilisNC64A	QAXK01017394.1_3188-4	XP_005845004.1 hypothetical protein CHLNCDRAFT_7539_ partial [Chlorella variabilis]
OG0003017	Coccomyxa_SubellipsoideaC169	QAXK01001070.1_5974-4798	EIE26705.1 hypothetical protein COCSUDRAFT_64621 [Coccomyxa subellipsoidea C-169]
OG0003017	Scenedesmus_NREL	QAXK01001070.1_5974-4798	KAF6255183.1 low molecular mass early light-induced protein [Scenedesmus sp. NREL 46B-D3]
OG0003017	Auxenochlorella_protothecoides	QAXK01001070.1_5974-4798	RMZ56562.1 hypothetical protein APUTEX25_001409 [Auxenochlorella protothecoides]
OG0003017	Chlorella_A99	QAXK01001070.1_5974-4798	PCFQ01000018.1 g470 [Chlorella sp. A99]
OG0003017	Chlorella_VariabilisNC64A	QAXK01001070.1_5974-4798	XP_005843939.1 hypothetical protein CHLNCDRAFT_59785 [Chlorella variabilis]
OG0003017	Chlorella_Vulgaris2111P	QAXK01001070.1_5974-4798	KAI3434492.1 hypothetical protein D9Q98_002567 [Chlorella vulgaris]
OG0003017	Micractinium_SAG24180	QAXK01001070.1_5974-4798	PSC74627.1 low molecular mass early light-induced [Micractinium conductrix]
OG0003017	Chlorella_Sorokiniana1602	QAXK01001070.1_5974-4798	PRW20652.1 low molecular mass early light-induced [Chlorella sorokiniana]
OG0003026	Chlorella_Vulgaris2111P	QAXK01001672.1_6564-5317	KAI3425789.1 hypothetical protein D9Q98_007764 [Chlorella vulgaris]
OG0003026	Chlorella_Sorokiniana1602	QAXK01001672.1_6564-5317	PRW57748.1 nuclear receptor coactivator 7-like isoform X2 [Chlorella sorokiniana]
OG0003026	Chlorella_VariabilisNC64A	QAXK01001672.1_6564-5317	XP_005847581.1 hypothetical protein CHLNCDRAFT_23150_ partial [Chlorella variabilis]
OG0003026	Auxenochlorella_protothecoides	QAXK01001672.1_6564-5317	RMZ56651.1 hypothetical protein APUTEX25_002740 [Auxenochlorella protothecoides]
OG0003026	Coccomyxa_SubellipsoideaC169	QAXK01001672.1_6564-5317	EIE19156.1 TLD-domain-containing protein [Coccomyxa subellipsoidea C-169]
OG0003026	Scenedesmus_PABB004	QAXK01001672.1_6564-5317	KAF8069683.1 Oxr1 [Scenedesmus sp. PABB004]
OG0003026	Scenedesmus_NREL	QAXK01001672.1_6564-5317	KAF6253532.1 hypothetical protein COO60DRAFT_408847 [Scenedesmus sp. NREL 46B-D3], KAF6253531.1 TLD-domain-containing protein [Scenedesmus sp. NREL 46B-D3]
OG0003036	Scenedesmus_PABB004	QAXK01000724.1_14653-15848	KAF8066255.1 ATG18B [Scenedesmus sp. PABB004]
OG0003036	Scenedesmus_NREL	QAXK01000724.1_14653-15848	KAF6250867.1 WD40-repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]
OG0003036	Coccomyxa_SubellipsoideaC169	QAXK01000724.1_14653-15848	EIE25444.1 WD40 repeat-like protein_ partial [Coccomyxa subellipsoidea C-169]
OG0003036	Auxenochlorella_protothecoides	QAXK01000724.1_14653-15848	RMZ56714.1 hypothetical protein APUTEX25_002803 [Auxenochlorella protothecoides]
OG0003036	Chlorella_VariabilisNC64A	QAXK01000724.1_14653-15848	XP_005850190.1 hypothetical protein CHLNCDRAFT_57142 [Chlorella variabilis]
OG0003036	Chlorella_Vulgaris2111P	QAXK01000724.1_14653-15848	KAI3428373.1 hypothetical protein D9Q98_006753 [Chlorella vulgaris]
OG0003036	Micractinium_SAG24180	QAXK01000724.1_14653-15848	PSC69839.1 gamma carbonic anhydrase mitochondrial [Micractinium conductrix]
OG0003036	Chlorella_Sorokiniana1602	QAXK01000724.1_14653-15848	PRW56485.1 Autophagy-related 18 [Chlorella sorokiniana]
OG0003041	Scenedesmus_PABB004	QAXK01001704.1_7113-6556	KAF8063016.1 hypothetical protein HT031_003855 [Scenedesmus sp. PABB004]
OG0003041	Scenedesmus_NREL	QAXK01001704.1_7113-6556	KAF6261694.1 hypothetical protein COO60DRAFT_1268542 [Scenedesmus sp. NREL 46B-D3]
OG0003041	Coccomyxa_SubellipsoideaC169	QAXK01001704.1_7113-6556	EIE25600.1 hypothetical protein COCSUDRAFT_28145 [Coccomyxa subellipsoidea C-169]
OG0003041	Auxenochlorella_protothecoides	QAXK01001704.1_7113-6556	RMZ56770.1 hypothetical protein APUTEX25_002859 [Auxenochlorella protothecoides]
OG0003041	Micractinium_SAG24180	QAXK01001704.1_7113-6556	PSC69180.1 hypothetical protein C2E20_7357 [Micractinium conductrix]
OG0003041	Chlorella_VariabilisNC64A	QAXK01001704.1_7113-6556	XP_005844487.1 hypothetical protein CHLNCDRAFT_138831 [Chlorella variabilis]
OG0003041	Chlorella_Vulgaris2111P	QAXK01001704.1_7113-6556	KAI3430373.1 hypothetical protein D9Q98_004968 [Chlorella vulgaris]
