Orthogroup	Scenedesmus_PABB004	Chlorella_Sorokiniana1602
OG0004126	KAF8056850.1 SCC3 [Scenedesmus sp. PABB004]	PRW20268.1 sister-chromatid cohesion 3 [Chlorella sorokiniana]
OG0004130	KAF8059750.1 pyrC [Scenedesmus sp. PABB004]	PRW45391.1 dihydroorotase [Chlorella sorokiniana]
OG0004131	KAF8060334.1 AAK6 [Scenedesmus sp. PABB004]	PRW45059.1 Adenylate kinase isoenzyme 6 [Chlorella sorokiniana]
OG0004132	KAF8055338.1 lysine-specific histone demethylase [Scenedesmus sp. PABB004]	PRW58489.1 amine oxidase [Chlorella sorokiniana]
OG0004134	KAF8073217.1 Cyp4v2 [Scenedesmus sp. PABB004]	PRW45172.1 hypothetical protein C2E21_6268 [Chlorella sorokiniana], PRW45156.1 Leucine rich repeat [Chlorella sorokiniana]
OG0004135	KAF8057115.1 hypothetical protein HT031_006124 [Scenedesmus sp. PABB004], KAF8057114.1 hypothetical protein HT031_006123 [Scenedesmus sp. PABB004]	PRW56930.1 histone H3 [Chlorella sorokiniana]
OG0004138	KAF8065904.1 nardilysin-like protein [Scenedesmus sp. PABB004]	PRW39329.1 Insulin-degrading enzyme [Chlorella sorokiniana]
OG0004139	KAF8063034.1 STY17 [Scenedesmus sp. PABB004]	PRW05816.1 Tyrosine- kinase isoform SRK1 [Chlorella sorokiniana]
OG0004140	KAF8059682.1 ATG11 [Scenedesmus sp. PABB004]	PRW56619.1 DNA-binding transcription factor [Chlorella sorokiniana]
OG0004141	KAF8061109.1 TOC34 [Scenedesmus sp. PABB004]	PRW57026.1 haloacid dehalogenase-like hydrolase [Chlorella sorokiniana]
OG0004142	KAF8058945.1 DDM1 [Scenedesmus sp. PABB004]	PRW20842.1 ATP-dependent DNA helicase DDM1 isoform X1 [Chlorella sorokiniana]
OG0004143	KAF8067296.1 LHCA4 [Scenedesmus sp. PABB004]	PRW61250.1 light-harvesting of photosystem I [Chlorella sorokiniana]
OG0004144	KAF8072730.1 Zmat2 [Scenedesmus sp. PABB004]	PRW61183.1 zinc finger matrin-type 2-like [Chlorella sorokiniana]
OG0004145	KAF8071140.1 DEE76 [Scenedesmus sp. PABB004]	PRW33057.1 Degreening-related dee76 [Chlorella sorokiniana]
OG0004146	KAF8063776.1 U2AF65B [Scenedesmus sp. PABB004]	PRW32882.1 DNA mismatch repair [Chlorella sorokiniana]
OG0004148	KAF8066225.1 abcF4 [Scenedesmus sp. PABB004]	PRW60597.1 ABC transporter ATP-binding [Chlorella sorokiniana]
OG0004149	KAF8069401.1 hypothetical protein HT031_001516 [Scenedesmus sp. PABB004]	PRW45162.1 hypothetical protein C2E21_6125 [Chlorella sorokiniana]
OG0004150	KAF8064667.1 stk3 [Scenedesmus sp. PABB004]	PRW45012.1 serine threonine- kinase hippo-like [Chlorella sorokiniana]
OG0004152	KAF8059183.1 NDK1 [Scenedesmus sp. PABB004]	PRW56951.1 transcriptional regulator [Chlorella sorokiniana]
OG0004155	KAF8058455.1 protein phosphatase 2C 26 [Scenedesmus sp. PABB004]	PRW57182.1 serine threonine phosphatase [Chlorella sorokiniana]
OG0004156	KAF8058924.1 MKK3 [Scenedesmus sp. PABB004]	PRW57164.1 mitogen-activated kinase kinase 3 [Chlorella sorokiniana]
OG0004158	KAF8067324.1 hypothetical protein HT031_002372 [Scenedesmus sp. PABB004]	PRW56164.1 DNA polymerase kappa [Chlorella sorokiniana]
OG0004159	KAF8058925.1 SSU1 [Scenedesmus sp. PABB004]	PRW57149.1 3-isopropylmalate dehydratase [Chlorella sorokiniana]
OG0004160	KAF8067420.1 hypothetical protein HT031_002468 [Scenedesmus sp. PABB004]	PRW45740.1 periaxin isoform X1 [Chlorella sorokiniana]
OG0004163	KAF8069501.1 TAD2 [Scenedesmus sp. PABB004]	PRW44853.1 tRNA-specific adenosine deaminase 2 [Chlorella sorokiniana]
OG0004165	KAF8059673.1 VIP3 [Scenedesmus sp. PABB004]	PRW33530.1 WD repeat-containing 61 [Chlorella sorokiniana]
OG0004167	KAF8068410.1 GCP3 [Scenedesmus sp. PABB004]	PRW61228.1 Gamma-tubulin complex component 3 [Chlorella sorokiniana]
OG0004168	KAF8058122.1 hypothetical protein HT031_005782 [Scenedesmus sp. PABB004]	PRW18308.1 glutamyl-tRNA_Gln_ amidotransferase subunit chloroplastic mitochondrial [Chlorella sorokiniana]
OG0004169	KAF8065489.1 mis3 [Scenedesmus sp. PABB004]	PRW60059.1 KRR1 small subunit processome component [Chlorella sorokiniana]
OG0004170	KAF8065861.1 CBP20 [Scenedesmus sp. PABB004]	PRW59568.1 nuclear cap-binding subunit 2-like [Chlorella sorokiniana]
OG0004171	KAF8066234.1 pds [Scenedesmus sp. PABB004]	PRW18327.1 amine oxidase [Chlorella sorokiniana]
OG0004172	KAF8065808.1 hypothetical protein HT031_002868 [Scenedesmus sp. PABB004]	PRW59930.1 granule-bound starch synthase chloroplastic amyloplastic-like [Chlorella sorokiniana]
OG0004175	KAF8065932.1 efhc2 [Scenedesmus sp. PABB004]	PRW59984.1 EF-hand domain-containing 1 [Chlorella sorokiniana]
OG0004177	KAF8065761.1 dohh [Scenedesmus sp. PABB004]	PRW59578.1 deoxyhypusine hydroxylase [Chlorella sorokiniana]
OG0004179	KAF8063715.1 splA [Scenedesmus sp. PABB004]	PRW58952.1 putative serine threonine- kinase [Chlorella sorokiniana]
OG0004180	KAF8058064.1 hypothetical protein HT031_005724 [Scenedesmus sp. PABB004]	PRW59333.1 LHCP TRANSLOCATION DEFECT-like [Chlorella sorokiniana]
OG0004181	KAF8056380.1 NAT1 [Scenedesmus sp. PABB004]	PRW58846.1 nucleobase-ascorbate transporter 3 [Chlorella sorokiniana]
OG0004182	KAF8062721.1 hypothetical protein HT031_004051 [Scenedesmus sp. PABB004]	PRW59176.1 fructose-1_6-bisphosphate aldolase [Chlorella sorokiniana]
OG0004183	KAF8067240.1 E1-BETA-2 [Scenedesmus sp. PABB004]	PRW44613.1 pyruvate dehydrogenase E1 component subunit beta- chloroplastic-like [Chlorella sorokiniana]
OG0004184	KAF8071085.1 thermostable carboxypeptidase 1 [Scenedesmus sp. PABB004]	PRW44339.1 Carboxypeptidase Taq [Chlorella sorokiniana]
OG0004186	KAF8073245.1 CAND7 [Scenedesmus sp. PABB004]	PRW58823.1 G -coupled seven transmembrane receptor [Chlorella sorokiniana]
OG0004187	KAF8061335.1 hypothetical protein HT031_004426 [Scenedesmus sp. PABB004]	PRW56464.1 glycosyl hydrolase family 43 [Chlorella sorokiniana]
OG0004189	KAF8069414.1 TMEM184A [Scenedesmus sp. PABB004]	PRW61101.1 transmembrane 184A-like [Chlorella sorokiniana]
OG0004190	KAF8065529.1 IMPL1 [Scenedesmus sp. PABB004]	PRW56595.1 Phosphatase chloroplastic [Chlorella sorokiniana]
OG0004191	KAF8073073.1 ema [Scenedesmus sp. PABB004]	PRW56657.1 Protein CLEC16A [Chlorella sorokiniana]
OG0004192	KAF8058849.1 LHCA4 [Scenedesmus sp. PABB004]	PRW56009.1 light-harvesting of photosystem I [Chlorella sorokiniana]
OG0004193	KAF8068420.1 LHCA4 [Scenedesmus sp. PABB004]	PRW56118.1 light harvesting complex a [Chlorella sorokiniana]
OG0004194	KAF8061330.1 NAD_P_H dehydrogenase _quinone_ FQR1-like 1 [Scenedesmus sp. PABB004]	PRW56126.1 aldo keto reductase [Chlorella sorokiniana]
OG0004196	KAF8056437.1 hypothetical protein HT031_006294 [Scenedesmus sp. PABB004]	PRW50853.1 peptide methionine sulfoxide reductase [Chlorella sorokiniana]
OG0004198	KAF8060496.1 Eefsec [Scenedesmus sp. PABB004]	PRW56182.1 Selenocysteine-specific elongation factor [Chlorella sorokiniana]
OG0004199	KAF8062733.1 LSM6B [Scenedesmus sp. PABB004]	PRW56223.1 U6 snRNA-associated Sm LSm6 [Chlorella sorokiniana]
OG0004200	KAF8063698.1 ADA2 [Scenedesmus sp. PABB004]	PRW56050.1 histone acetyltransferase complex component [Chlorella sorokiniana]
OG0004202	KAF8067202.1 hypothetical protein HT031_002249 [Scenedesmus sp. PABB004]	PRW33903.1 optic atrophy 3-like protein [Chlorella sorokiniana]
OG0004204	KAF8063771.1 sugar phosphate/phosphate translocator [Scenedesmus sp. PABB004]	PRW57976.1 generic methyltransferase isoform A [Chlorella sorokiniana], PRW57977.1 generic methyltransferase isoform B [Chlorella sorokiniana]
OG0004205	KAF8072986.1 trmH [Scenedesmus sp. PABB004]	PRW57757.1 RNA methylase [Chlorella sorokiniana]
OG0004206	KAF8060574.1 hypothetical protein HT031_004751 [Scenedesmus sp. PABB004]	PRW57616.1 thioredoxin [Chlorella sorokiniana]
OG0004207	KAF8063732.1 SURF2 [Scenedesmus sp. PABB004]	PRW57912.1 Surfeit locus 2 [Chlorella sorokiniana]
OG0004208	KAF8067340.1 TIM22-1 [Scenedesmus sp. PABB004]	PRW56230.1 import inner membrane translocase subunit Tim22 [Chlorella sorokiniana]
OG0004209	KAF8072637.1 cation-transporting ATPase [Scenedesmus sp. PABB004]	PRW55974.1 Ca-transporting ATPase [Chlorella sorokiniana]
OG0004210	KAF8071042.1 RtcB-like protein [Scenedesmus sp. PABB004]	PRW56077.1 tRNA-splicing ligase-like protein [Chlorella sorokiniana]
OG0004211	KAF8059996.1 ARSM2 [Scenedesmus sp. PABB004]	PRW18401.1 MPBQ MSBQ methyltransferase [Chlorella sorokiniana]
OG0004212	KAF8067342.1 aarF domain-containing protein kinase [Scenedesmus sp. PABB004]	PRW05742.1 putative aarF domain-containing kinase chloroplastic [Chlorella sorokiniana], PRW51014.1 putative aarF domain-containing kinase chloroplastic [Chlorella sorokiniana]
OG0004213	KAF8065541.1 Z-ISO [Scenedesmus sp. PABB004]	PRW33323.1 15-cis-zeta-carotene [Chlorella sorokiniana]
OG0004214	KAF8065781.1 hypothetical protein HT031_002841 [Scenedesmus sp. PABB004]	PRW05953.1 Peptide methionine sulfoxide reductase [Chlorella sorokiniana]
OG0004216	KAF8070851.1 SUVH4 [Scenedesmus sp. PABB004]	PRW56393.1 histone-lysine N- H3 lysine-9 specific SUVH4-like [Chlorella sorokiniana]
OG0004217	KAF8064566.1 hypothetical protein HT031_003366 [Scenedesmus sp. PABB004]	PRW60644.1 nicotinate phosphoribosyltransferase [Chlorella sorokiniana]
OG0004218	KAF8064598.1 rnaseh2b [Scenedesmus sp. PABB004]	PRW60264.1 ribonuclease H2 subunit B [Chlorella sorokiniana]
OG0004219	KAF8055669.1 Calmodulin [Scenedesmus sp. PABB004]	PRW60294.1 adenylate and guanylate cyclase catalytic domain-containing [Chlorella sorokiniana]
OG0004220	KAF8072816.1 HHL1 [Scenedesmus sp. PABB004]	PRW60370.1 Metalloendopeptidase family-saccharolysin & thimet oligopeptidase _ISS_ [Chlorella sorokiniana]
OG0004221	KAF8055475.1 CYCB1-2 [Scenedesmus sp. PABB004]	PRW05823.1 Proteasome maturation isoform B [Chlorella sorokiniana], PRW05822.1 Proteasome maturation isoform A [Chlorella sorokiniana]
OG0004222	KAF8066318.1 RPA3B [Scenedesmus sp. PABB004]	PRW56128.1 replication A 14 kDa subunit B [Chlorella sorokiniana]
OG0004223	KAF8072610.1 atxn10 [Scenedesmus sp. PABB004]	PRW34036.1 ataxin-10-like [Chlorella sorokiniana]
OG0004224	KAF8061418.1 hypothetical protein HT031_004509 [Scenedesmus sp. PABB004]	PRW57243.1 riboflavin biosynthesis chloroplastic [Chlorella sorokiniana]
OG0004225	KAF8064640.1 FPS1 [Scenedesmus sp. PABB004]	PRW60267.1 farnesyl diphosphate synthase [Chlorella sorokiniana]
OG0004228	KAF8062953.1 WDR12-like protein [Scenedesmus sp. PABB004]	PRW33193.1 ribosome biogenesis WDR12-like protein [Chlorella sorokiniana]
OG0004229	KAF8061319.1 mnmE [Scenedesmus sp. PABB004]	PRW56064.1 putative tRNA modification GTPase [Chlorella sorokiniana]
OG0004230	KAF8072686.1 DEGP8 [Scenedesmus sp. PABB004]	PRW59774.1 protease Do-like chloroplastic isoform X1 [Chlorella sorokiniana]
OG0004231	KAF8067427.1 TDA3 [Scenedesmus sp. PABB004]	PRW56176.1 oxidoreductase TDA3 [Chlorella sorokiniana]
OG0004232	KAF8061169.1 hypothetical protein HT031_004631 [Scenedesmus sp. PABB004]	PRW56944.1 mitochondrial substrate carrier [Chlorella sorokiniana]
OG0004234	KAF8060050.1 Sbds [Scenedesmus sp. PABB004]	PRW61221.1 ribosome maturation SBDS [Chlorella sorokiniana]
OG0004235	KAF8068263.1 TAF6 [Scenedesmus sp. PABB004]	PRW20666.1 transcription initiation factor TFIID subunit 6-like isoform X1 [Chlorella sorokiniana]
OG0004236	KAF8065856.1 hypothetical protein HT031_002916 [Scenedesmus sp. PABB004]	PRW60116.1 3-oxoacyl-[acyl-carrier] mitochondrial [Chlorella sorokiniana]
OG0004237	KAF8065522.1 rmt2 [Scenedesmus sp. PABB004]	PRW50850.1 arginine N-methyltransferase 2 [Chlorella sorokiniana]
OG0004238	KAF8072809.1 LRRC6 [Scenedesmus sp. PABB004]	PRW34002.1 tilB-like protein [Chlorella sorokiniana]
OG0004239	KAF8072643.1 DPH2 [Scenedesmus sp. PABB004]	PRW20179.1 diphthamide biosynthesis 2 [Chlorella sorokiniana]
OG0004240	KAF8070889.1 APC10 [Scenedesmus sp. PABB004]	PRW59299.1 Anaphase-promoting complex subunit 10 [Chlorella sorokiniana]
OG0004241	KAF8065640.1 hypothetical protein HT031_003241 [Scenedesmus sp. PABB004]	PRW44592.1 hypothetical protein C2E21_6681 [Chlorella sorokiniana]
OG0004242	KAF8072886.1 Utp11 [Scenedesmus sp. PABB004]	PRW61182.1 U3 small nucleolar RNA-associated 11 [Chlorella sorokiniana]
OG0004243	KAF8057767.1 MTM1 [Scenedesmus sp. PABB004]	PRW05824.1 Small RNA degrading nuclease [Chlorella sorokiniana]
OG0004244	KAF8067331.1 PHD finger-like domain-containing protein 5B [Scenedesmus sp. PABB004]	PRW20272.1 PHD finger-like domain-containing 5B [Chlorella sorokiniana]
OG0004247	KAF8059715.1 signal peptidase complex subunit 3A [Scenedesmus sp. PABB004]	PRW61286.1 hypothetical protein C2E21_0224 [Chlorella sorokiniana]
OG0004248	KAF8061134.1 hypothetical protein HT031_004595 [Scenedesmus sp. PABB004]	PRW57487.1 peptidoglycan binding [Chlorella sorokiniana]
OG0004249	KAF8065556.1 SGR1 [Scenedesmus sp. PABB004]	PRW56547.1 Histone-lysine N-methyltransferase ASHR1 [Chlorella sorokiniana]
OG0004251	KAF8054453.1 rpl14 _chloroplast_ [Scenedesmus sp. PABB004]	PRW05934.1 50S ribosomal L14 [Chlorella sorokiniana]
OG0004252	KAF8058115.1 SLC35F6 [Scenedesmus sp. PABB004]	PRW18296.1 Solute carrier family 35 member F6 [Chlorella sorokiniana]
OG0004253	KAF8072716.1 Mbd4 [Scenedesmus sp. PABB004]	PRW18374.1 Methyl- -binding domain 4 [Chlorella sorokiniana]
OG0004254	KAF8071030.1 hypothetical protein HT031_001112 [Scenedesmus sp. PABB004]	PRW18395.1 mitochondrial carnitine acylcarnitine carrier [Chlorella sorokiniana]
OG0004255	KAF8067120.1 hypothetical protein HT031_002167 [Scenedesmus sp. PABB004]	PRW20183.1 serine threonine isoform A [Chlorella sorokiniana], PRW20182.1 serine threonine isoform B [Chlorella sorokiniana]
OG0004256	KAF8067264.1 hypothetical protein HT031_002311 [Scenedesmus sp. PABB004]	PRW20189.1 formin 3 [Chlorella sorokiniana]
OG0004258	KAF8065636.1 RABH1B [Scenedesmus sp. PABB004]	PRW20493.1 Ras-related RABH1e [Chlorella sorokiniana]
OG0004259	KAF8056131.1 hypothetical protein HT031_006482 [Scenedesmus sp. PABB004]	PRW20649.1 phosphate ABC transporter permease isoform A [Chlorella sorokiniana], PRW20648.1 phosphate ABC transporter permease isoform B [Chlorella sorokiniana]
OG0004260	KAF8069627.1 BET11 [Scenedesmus sp. PABB004]	PRW20714.1 bet1-like SNARE 1-1 isoform X1 [Chlorella sorokiniana]
OG0004261	KAF8059212.1 hypothetical protein HT031_005384 [Scenedesmus sp. PABB004]	PRW20778.1 Meiotic nuclear division 1 [Chlorella sorokiniana]
OG0004264	KAF8056136.1 Zmynd10 [Scenedesmus sp. PABB004]	PRW20808.1 Zinc finger MYND domain-containing 10 [Chlorella sorokiniana]
OG0004265	KAF8066208.1 Pepd [Scenedesmus sp. PABB004]	PRW20882.1 DNA polymerase sigma [Chlorella sorokiniana], PRW20939.1 Xaa-Pro dipeptidase [Chlorella sorokiniana]
OG0004267	KAF8067428.1 hypothetical protein HT031_002476 [Scenedesmus sp. PABB004]	PRW21012.1 hypothetical protein C2E21_8522 [Chlorella sorokiniana]
OG0004268	KAF8062685.1 Upf1 [Scenedesmus sp. PABB004]	PRW21033.1 regulator of nonsense transcripts 1 _RENT1_ [Chlorella sorokiniana]
OG0004269	KAF8068257.1 FKBP17-2 [Scenedesmus sp. PABB004]	PRW21121.1 peptidyl-prolyl cis-trans isomerase FKBP17- chloroplastic-like [Chlorella sorokiniana]
OG0004276	KAF8071239.1 protein phosphatase [Scenedesmus sp. PABB004]	PRW33104.1 phosphatase 2C containing [Chlorella sorokiniana]
OG0004278	KAF8071139.1 RPI4 [Scenedesmus sp. PABB004]	PRW33329.1 putative ribose-5-phosphate isomerase chloroplastic [Chlorella sorokiniana]
OG0004280	KAF8056348.1 chid1 [Scenedesmus sp. PABB004]	PRW33623.1 chitinase domain-containing 1 [Chlorella sorokiniana]
OG0004281	KAF8066385.1 h [Scenedesmus sp. PABB004]	PRW33626.1 putative NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit mitochondrial [Chlorella sorokiniana], PRW45349.1 hypothetical protein C2E21_5920 [Chlorella sorokiniana]
OG0004282	KAF8065609.1 LHT2 [Scenedesmus sp. PABB004]	PRW33648.1 peptidase U32 [Chlorella sorokiniana]
OG0004283	KAF8071342.1 hypothetical protein HT031_001426 [Scenedesmus sp. PABB004]	PRW33862.1 hypothetical protein C2E21_7338 [Chlorella sorokiniana], PRW57730.1 hypothetical protein C2E21_3744 [Chlorella sorokiniana]
OG0004288	KAF8056243.1 WDTC1 [Scenedesmus sp. PABB004]	PRW39165.1 WD and tetratricopeptide repeats 1-like [Chlorella sorokiniana]
OG0004289	KAF8069497.1 K02F3.12 [Scenedesmus sp. PABB004]	PRW39246.1 ABC transporter G family member 31-like [Chlorella sorokiniana]
OG0004290	KAF8068309.1 CAC3 [Scenedesmus sp. PABB004]	PRW39371.1 CTP-phosphoethanolamine cytidylyltransferase isoform A [Chlorella sorokiniana], PRW39370.1 CTP-phosphoethanolamine cytidylyltransferase isoform B [Chlorella sorokiniana]
OG0004291	KAF8062749.1 fkbM [Scenedesmus sp. PABB004]	PRW44280.1 Microbial collagenase [Chlorella sorokiniana]
OG0004293	KAF8072867.1 hypothetical protein HT031_000527 [Scenedesmus sp. PABB004]	PRW44330.1 heme-binding chloroplastic [Chlorella sorokiniana]
OG0004294	KAF8055827.1 phosphoglycerate mutase-like protein 4 [Scenedesmus sp. PABB004]	PRW44386.1 hypothetical protein C2E21_6840 [Chlorella sorokiniana], PRW44620.1 phosphoglycerate mutase 4 [Chlorella sorokiniana]
OG0004297	KAF8062746.1 hypothetical protein HT031_004076 [Scenedesmus sp. PABB004]	PRW44531.1 Gamma-soluble NSF attachment isoform B [Chlorella sorokiniana], PRW44530.1 Gamma-soluble NSF attachment isoform A [Chlorella sorokiniana]
OG0004299	KAF8062082.1 hypothetical protein HT031_004342 [Scenedesmus sp. PABB004]	PRW44865.1 integral membrane [Chlorella sorokiniana]
OG0004302	KAF8056839.1 hpt [Scenedesmus sp. PABB004]	PRW44935.1 hypoxanthine phosphoribosyltransferase [Chlorella sorokiniana]
OG0004303	KAF8063848.1 PSRP-3 [Scenedesmus sp. PABB004]	PRW45111.1 glycosyl transferase group 1 [Chlorella sorokiniana]
OG0004304	KAF8067181.1 hypothetical protein HT031_002228 [Scenedesmus sp. PABB004], KAF8067176.1 hypothetical protein HT031_002223 [Scenedesmus sp. PABB004]	PRW45153.1 centriole proteome [Chlorella sorokiniana]
OG0004305	KAF8071282.1 zinc protease-like protein [Scenedesmus sp. PABB004]	PRW45160.1 peptidase M16 [Chlorella sorokiniana]
OG0004306	KAF8065463.1 RIN2 [Scenedesmus sp. PABB004]	PRW45259.1 NAD_P_-dependent oxidoreductase [Chlorella sorokiniana]
OG0004307	KAF8067206.1 hypothetical protein HT031_002253 [Scenedesmus sp. PABB004]	PRW45261.1 apurinic endonuclease-redox [Chlorella sorokiniana]
OG0004308	KAF8062761.1 SWI2 [Scenedesmus sp. PABB004]	PRW45266.1 switch 2 [Chlorella sorokiniana]
OG0004309	KAF8055726.1 hypothetical protein HT031_006630 [Scenedesmus sp. PABB004]	PRW45367.1 N-lysine methyltransferase METTL21A [Chlorella sorokiniana]
OG0004317	KAF8071036.1 hypothetical protein HT031_001118 [Scenedesmus sp. PABB004]	PRW51032.1 hypothetical protein C2E21_5358 [Chlorella sorokiniana]
OG0004319	KAF8059161.1 agbl2 [Scenedesmus sp. PABB004]	PRW51066.1 hypothetical protein C2E21_5369 [Chlorella sorokiniana]
OG0004320	KAF8065720.1 cluap1 [Scenedesmus sp. PABB004]	PRW51072.1 clusterin-associated 1 [Chlorella sorokiniana]
OG0004321	KAF8073222.1 FTSH7 [Scenedesmus sp. PABB004]	PRW51102.1 ATP-dependent zinc metalloprotease FTSH chloroplastic isoform B [Chlorella sorokiniana], PRW51101.1 ATP-dependent zinc metalloprotease FTSH chloroplastic isoform A [Chlorella sorokiniana]
OG0004323	KAF8054902.1 UTR5 [Scenedesmus sp. PABB004]	PRW56095.1 UDP-galactose UDP-glucose transporter 5 [Chlorella sorokiniana]
OG0004324	KAF8071376.1 hypothetical protein HT031_001460 [Scenedesmus sp. PABB004]	PRW56268.1 formimidoyltransferase-cyclodeaminase-like [Chlorella sorokiniana]
OG0004325	KAF8063684.1 SGT1A [Scenedesmus sp. PABB004]	PRW56670.1 phosphatase SGT1a [Chlorella sorokiniana]
OG0004326	KAF8055483.1 hypothetical protein HT031_006742 [Scenedesmus sp. PABB004]	PRW56677.1 deoxyribodipyrimidine photo-lyase [Chlorella sorokiniana]
OG0004327	KAF8058073.1 hypothetical protein HT031_005733 [Scenedesmus sp. PABB004]	PRW56909.1 ubiquitin- ligase zinc ion binding [Chlorella sorokiniana]
OG0004329	KAF8061157.1 hypothetical protein HT031_004618 [Scenedesmus sp. PABB004]	PRW57186.1 lysine-specific demethylase 2A isoform X1 [Chlorella sorokiniana]
OG0004330	KAF8058830.1 CPK19 [Scenedesmus sp. PABB004], KAF8056021.1 CPK4 [Scenedesmus sp. PABB004]	PRW57285.1 phosphoenolpyruvate carboxylase kinase 1-like [Chlorella sorokiniana]
OG0004331	KAF8060623.1 VPS15 [Scenedesmus sp. PABB004]	PRW57315.1 putative serine threonine- kinase vps15 isoform X1 [Chlorella sorokiniana]
OG0004333	KAF8060333.1 FH6 [Scenedesmus sp. PABB004]	PRW57389.1 formin 20 isoform X2 [Chlorella sorokiniana]
OG0004334	KAF8064573.1 DA1 [Scenedesmus sp. PABB004]	PRW57394.1 DA1-related 1-like [Chlorella sorokiniana]
OG0004335	KAF8059433.1 Sh3yl1 [Scenedesmus sp. PABB004]	PRW57440.1 senescence-associated -like [Chlorella sorokiniana]
OG0004336	KAF8060342.1 hypothetical protein HT031_004878 [Scenedesmus sp. PABB004], KAF8063018.1 hypothetical protein HT031_003857 [Scenedesmus sp. PABB004]	PRW57500.1 Negatively light-regulated [Chlorella sorokiniana]
OG0004337	KAF8070896.1 xylO [Scenedesmus sp. PABB004]	PRW59717.1 reticuline oxidase [Chlorella sorokiniana], PRW57563.1 FAD-dependent oxidoreductase [Chlorella sorokiniana], PRW57992.1 FAD-dependent oxidoreductase isoform B [Chlorella sorokiniana], PRW57993.1 FAD-dependent oxidoreductase isoform A [Chlorella sorokiniana]
OG0004339	KAF8066430.1 hypothetical protein HT031_002754 [Scenedesmus sp. PABB004]	PRW57689.1 Cytochrome c oxidase biogenesis Cmc1-like [Chlorella sorokiniana]
OG0004340	KAF8071103.1 RAD18 [Scenedesmus sp. PABB004]	PRW57701.1 NOL1 NOP2 sun family isoform A [Chlorella sorokiniana], PRW57702.1 NOL1 NOP2 sun family isoform B [Chlorella sorokiniana]
OG0004341	KAF8071205.1 TANC1 [Scenedesmus sp. PABB004]	PRW57961.1 hypothetical protein C2E21_3457 [Chlorella sorokiniana]
