Orthogroup	Chlorella_Sorokiniana1602	Scenedesmus_PABB004
OG0005068	PRW56059.1 putative anion transporter chloroplastic [Chlorella sorokiniana]	KAF8061082.1 ANTR6 [Scenedesmus sp. PABB004]
OG0005070	PRW56108.1 Golgi apparatus membrane ECHIDNA [Chlorella sorokiniana]	KAF8068271.1 ABD1 [Scenedesmus sp. PABB004]
OG0005071	PRW56111.1 F-box 7 [Chlorella sorokiniana]	KAF8058926.1 msrA [Scenedesmus sp. PABB004]
OG0005072	PRW56227.1 long-chain acyl- thioesterase -like [Chlorella sorokiniana]	KAF8063869.1 ALT4 [Scenedesmus sp. PABB004]
OG0005073	PRW56241.1 ankyrin domain isoform B [Chlorella sorokiniana], PRW56242.1 ankyrin domain isoform A [Chlorella sorokiniana]	KAF8067205.1 Espnl [Scenedesmus sp. PABB004]
OG0005074	PRW56248.1 D-cysteine desulfhydrase mitochondrial [Chlorella sorokiniana]	KAF8066179.1 D-cysteine desulfhydrase 1 [Scenedesmus sp. PABB004]
OG0005075	PRW56291.1 molecular chaperone [Chlorella sorokiniana]	KAF8073120.1 dnaK [Scenedesmus sp. PABB004]
OG0005076	PRW56294.1 O-phosphoseryl-tRNA_Sec_ selenium transferase [Chlorella sorokiniana]	KAF8065449.1 hypothetical protein HT031_003050 [Scenedesmus sp. PABB004]
OG0005077	PRW56303.1 hypothetical protein C2E21_4925 [Chlorella sorokiniana]	KAF8064565.1 CID11 [Scenedesmus sp. PABB004]
OG0005078	PRW56309.1 UPF0454 C12orf49lags_Precursor [Chlorella sorokiniana]	KAF8063807.1 hypothetical protein HT031_003664 [Scenedesmus sp. PABB004]
OG0005079	PRW56312.1 cupin [Chlorella sorokiniana]	KAF8068230.1 hypothetical protein HT031_001916 [Scenedesmus sp. PABB004]
OG0005080	PRW56313.1 ferredoxin-thioredoxin variable chain-like [Chlorella sorokiniana]	KAF8061346.1 Ferredoxin-thioredoxin reductase [Scenedesmus sp. PABB004]
OG0005082	PRW56463.1 shewanella phosphatase 2 [Chlorella sorokiniana]	KAF8063096.1 SLP2 [Scenedesmus sp. PABB004]
OG0005085	PRW56483.1 GTPase Era [Chlorella sorokiniana]	KAF8062058.1 GTPase ERA-like [Scenedesmus sp. PABB004]
OG0005087	PRW56532.1 mitochondrial [Chlorella sorokiniana]	KAF8067293.1 Rexo2 [Scenedesmus sp. PABB004]
OG0005089	PRW56535.1 flowering locus K homology domain-like [Chlorella sorokiniana]	KAF8058075.1 zinc finger CCCH domain-containing protein 50 [Scenedesmus sp. PABB004]
OG0005090	PRW56641.1 hypothetical protein C2E21_4621 [Chlorella sorokiniana]	KAF8068458.1 hypothetical protein HT031_002147 [Scenedesmus sp. PABB004]
OG0005093	PRW56844.1 putative S-acyltransferase 16 [Chlorella sorokiniana]	KAF8055329.1 PAT16 [Scenedesmus sp. PABB004]
OG0005094	PRW56849.1 basal body [Chlorella sorokiniana]	KAF8063004.1 hypothetical protein HT031_003843 [Scenedesmus sp. PABB004]
OG0005096	PRW56921.1 methyltransferase type 11 [Chlorella sorokiniana]	KAF8061941.1 menG [Scenedesmus sp. PABB004]
OG0005097	PRW56967.1 phosphoglycolate phosphatase [Chlorella sorokiniana]	KAF8071377.1 PGLP2 [Scenedesmus sp. PABB004]
OG0005098	PRW57007.1 NADH dehydrogenase [ubiquinone] iron-sulfur mitochondrial-like [Chlorella sorokiniana]	KAF8065505.1 NADH dehydrogenase [ubiquinone] iron-sulfur protein 7 [Scenedesmus sp. PABB004]
OG0005099	PRW57038.1 auxin down-regulated isoform A [Chlorella sorokiniana], PRW57039.1 auxin down-regulated isoform B [Chlorella sorokiniana]	KAF8072401.1 histone H3 [Scenedesmus sp. PABB004]
OG0005100	PRW57132.1 ubiquitin-related modifier [Chlorella sorokiniana]	KAF8058417.1 URM1 [Scenedesmus sp. PABB004]
OG0005101	PRW57140.1 Nuclear transport receptor [Chlorella sorokiniana]	KAF8069517.1 IPO13 [Scenedesmus sp. PABB004]
OG0005102	PRW57201.1 hypothetical protein C2E21_3980 [Chlorella sorokiniana]	KAF8072717.1 PIMT1 [Scenedesmus sp. PABB004]
OG0005103	PRW57229.1 UPF0664 stress-induced [Chlorella sorokiniana]	KAF8063821.1 satP [Scenedesmus sp. PABB004]
OG0005104	PRW57233.1 Werner syndrome-like exonuclease [Chlorella sorokiniana]	KAF8066350.1 hypothetical protein HT031_002674 [Scenedesmus sp. PABB004]
OG0005105	PRW57274.1 phosphoglycerate mutase family domain containing [Chlorella sorokiniana]	KAF8064686.1 gpmB [Scenedesmus sp. PABB004]
OG0005106	PRW57279.1 DNA excision repair ERCC-2 [Chlorella sorokiniana]	KAF8070859.1 hypothetical protein HT031_000940 [Scenedesmus sp. PABB004]
OG0005107	PRW57289.1 F-box SKIP22-like [Chlorella sorokiniana]	KAF8062928.1 hypothetical protein HT031_003767 [Scenedesmus sp. PABB004]
OG0005108	PRW57290.1 HMG box-containing [Chlorella sorokiniana]	KAF8056430.1 SPBC19G7.04 [Scenedesmus sp. PABB004]
OG0005110	PRW57412.1 Carbonyl reductase [NADPH] 1 [Chlorella sorokiniana]	KAF8064523.1 Cbr1 [Scenedesmus sp. PABB004]
OG0005111	PRW57420.1 tRNA _cytosine_32_ uridine_32_-2 -O_-methyltransferase [Chlorella sorokiniana]	KAF8073105.1 hypothetical protein HT031_000766 [Scenedesmus sp. PABB004]
OG0005112	PRW57443.1 hypothetical protein C2E21_3932 [Chlorella sorokiniana]	KAF8066408.1 hypothetical protein HT031_002732 [Scenedesmus sp. PABB004]
OG0005113	PRW57468.1 Two-component response regulator ARR14 isoform 1 [Chlorella sorokiniana]	KAF8059179.1 Gtpbp2 [Scenedesmus sp. PABB004]
OG0005114	PRW57516.1 serine racemase [Chlorella sorokiniana]	KAF8072725.1 hypothetical protein HT031_000385 [Scenedesmus sp. PABB004]
OG0005116	PRW57559.1 FAD NAD_P_-binding oxidoreductase family isoform 1 [Chlorella sorokiniana]	KAF8065631.1 renalase [Scenedesmus sp. PABB004]
OG0005117	PRW57560.1 l-inducible nipa [Chlorella sorokiniana]	KAF8063797.1 hypothetical protein HT031_003654 [Scenedesmus sp. PABB004]
OG0005118	PRW57573.1 conserved membrane [Chlorella sorokiniana]	KAF8071194.1 TMEM69 [Scenedesmus sp. PABB004]
OG0005120	PRW57661.1 U1 small nuclear ribonucleo 70 kDa-like isoform X2 isoform B [Chlorella sorokiniana], PRW57662.1 U1 small nuclear ribonucleo 70 kDa-like isoform X2 isoform A [Chlorella sorokiniana]	KAF8071246.1 hypothetical protein HT031_001329 [Scenedesmus sp. PABB004]
OG0005123	PRW57822.1 50S ribosomal L36 [Chlorella sorokiniana]	KAF8054463.1 rpl36 _chloroplast_ [Scenedesmus sp. PABB004]
OG0005124	PRW57862.1 helicase MOV-10 [Chlorella sorokiniana]	KAF8055841.1 MOV10L1 [Scenedesmus sp. PABB004]
OG0005126	PRW58039.1 50S ribosomal L35 [Chlorella sorokiniana]	KAF8066432.1 rpmI [Scenedesmus sp. PABB004]
OG0005127	PRW58076.1 ubiquitin domain-containing UBFD1-like [Chlorella sorokiniana]	KAF8065604.1 UBFD1 [Scenedesmus sp. PABB004]
OG0005128	PRW58078.1 hypothetical protein C2E21_3275 [Chlorella sorokiniana]	KAF8066260.1 hypothetical protein HT031_002583 [Scenedesmus sp. PABB004]
OG0005129	PRW58171.1 SYS1-like protein [Chlorella sorokiniana]	KAF8067111.1 sys1 [Scenedesmus sp. PABB004]
OG0005130	PRW58196.1 tRNA pseudouridine synthase A [Chlorella sorokiniana]	KAF8066244.1 truA1 [Scenedesmus sp. PABB004]
OG0005133	PRW58347.1 protease Do-like chloroplastic [Chlorella sorokiniana]	KAF8057906.1 DEGP5 [Scenedesmus sp. PABB004]
OG0005134	PRW58448.1 flagellar associated [Chlorella sorokiniana]	KAF8063689.1 hypothetical protein HT031_003544 [Scenedesmus sp. PABB004]
OG0005135	PRW58482.1 ribokinase [Chlorella sorokiniana]	KAF8065638.1 hypothetical protein HT031_003239 [Scenedesmus sp. PABB004]
OG0005136	PRW58498.1 secondary thiamine-phosphate synthase enzyme isoform A [Chlorella sorokiniana], PRW58497.1 secondary thiamine-phosphate synthase enzyme isoform B [Chlorella sorokiniana]	KAF8058404.1 hypothetical protein HT031_005528 [Scenedesmus sp. PABB004]
OG0005137	PRW58511.1 NADH dehydrogenase [ubiquinone] complex assembly factor 7 [Chlorella sorokiniana]	KAF8068163.1 midA [Scenedesmus sp. PABB004]
OG0005139	PRW58598.1 ADP-sugar pyrophosphatase [Chlorella sorokiniana]	KAF8072485.1 SPBP35G2.12 [Scenedesmus sp. PABB004]
OG0005142	PRW58674.1 E3 ubiquitin- ligase [Chlorella sorokiniana]	KAF8061347.1 Fancl [Scenedesmus sp. PABB004]
OG0005143	PRW58714.1 hypothetical protein C2E21_2742 [Chlorella sorokiniana]	KAF8062081.1 hypothetical protein HT031_004341 [Scenedesmus sp. PABB004]
OG0005146	PRW58825.1 coiled-coil domain-containing 65 [Chlorella sorokiniana]	KAF8060535.1 DRC2 [Scenedesmus sp. PABB004]
OG0005147	PRW58826.1 cytokinin riboside 5 -monophosphate phosphoribohydrolase LOG8 [Chlorella sorokiniana]	KAF8057778.1 LOG7 [Scenedesmus sp. PABB004]
OG0005148	PRW58839.1 L-cysteine desulfhydrase 1 isoform X2 [Chlorella sorokiniana]	KAF8066328.1 CPK24 [Scenedesmus sp. PABB004]
OG0005150	PRW58914.1 haloacid dehalogenase-like hydrolase domain-containing 3 [Chlorella sorokiniana]	KAF8068398.1 kin-1 [Scenedesmus sp. PABB004]
OG0005151	PRW58964.1 fumarylacetoacetase [Chlorella sorokiniana]	KAF8072861.1 hypothetical protein HT031_000521 [Scenedesmus sp. PABB004]
OG0005152	PRW58993.1 kinesin-associated 3 isoform X1 [Chlorella sorokiniana]	KAF8060465.1 hypothetical protein HT031_004641 [Scenedesmus sp. PABB004], KAF8060286.1 kinesin-associated protein 3 [Scenedesmus sp. PABB004]
OG0005156	PRW59294.1 importin alpha [Chlorella sorokiniana]	KAF8072464.1 ABC1K3 [Scenedesmus sp. PABB004]
OG0005158	PRW59392.1 E3 ubiquitin- ligase RNF123-like [Chlorella sorokiniana]	KAF8069458.1 hypothetical protein HT031_001574 [Scenedesmus sp. PABB004]
OG0005159	PRW59401.1 phosphatase 4 regulatory subunit 1 [Chlorella sorokiniana]	KAF8071192.1 Ppp4r1 [Scenedesmus sp. PABB004]
OG0005160	PRW59462.1 flowering time control FCA isoform X2 [Chlorella sorokiniana]	KAF8072461.1 hypothetical protein HT031_000120 [Scenedesmus sp. PABB004]
OG0005161	PRW59526.1 SET DOMAIN GROUP 40 [Chlorella sorokiniana]	KAF8065860.1 SDG40 [Scenedesmus sp. PABB004]
OG0005162	PRW59549.1 MFS general substrate transporter [Chlorella sorokiniana]	KAF8055650.1 hypothetical protein HT031_006672 [Scenedesmus sp. PABB004]
OG0005163	PRW59612.1 hypothetical protein C2E21_1817 [Chlorella sorokiniana]	KAF8065521.1 STY13 [Scenedesmus sp. PABB004]
OG0005165	PRW59661.1 Bifunctional phosphatase chloroplastic [Chlorella sorokiniana]	KAF8059378.1 HISN7 [Scenedesmus sp. PABB004]
OG0005166	PRW59723.1 ultraviolet-B receptor UVR8-like isoform X2 [Chlorella sorokiniana]	KAF8066384.1 Herc4 [Scenedesmus sp. PABB004]
OG0005167	PRW59768.1 coproporphyrinogen III oxidase [Chlorella sorokiniana]	KAF8058852.1 hypothetical protein HT031_005420 [Scenedesmus sp. PABB004]
OG0005169	PRW59818.1 Photosystem I reaction center subunit chloroplastic [Chlorella sorokiniana]	KAF8058831.1 hypothetical protein HT031_005399 [Scenedesmus sp. PABB004]
OG0005171	PRW59869.1 Retinol dehydrogenase 12 [Chlorella sorokiniana]	KAF8072640.1 lgrB [Scenedesmus sp. PABB004]
OG0005172	PRW59939.1 eyespot assembly ABC1 kinase family [Chlorella sorokiniana]	KAF8071031.1 aarF domain-containing protein kinase [Scenedesmus sp. PABB004]
OG0005175	PRW60008.1 homologous pairing [Chlorella sorokiniana]	KAF8060066.1 PAIR2 [Scenedesmus sp. PABB004]
OG0005176	PRW60029.1 TY4B-J_ Transposon Ty4-J Gag-Pol poly [Chlorella sorokiniana]	KAF8065526.1 hypothetical protein HT031_003127 [Scenedesmus sp. PABB004]
OG0005177	PRW60074.1 RCC1 BLIP-II [Chlorella sorokiniana]	KAF8059197.1 ibtk [Scenedesmus sp. PABB004]
OG0005178	PRW60107.1 glucose-methanol-choline oxidoreductase [Chlorella sorokiniana]	KAF8065553.1 alkJ [Scenedesmus sp. PABB004]
OG0005179	PRW60113.1 Mitochondrial transcription termination mTERF _ISS_ [Chlorella sorokiniana]	KAF8058891.1 MTERF6 [Scenedesmus sp. PABB004]
OG0005180	PRW60119.1 glucose-induced degradation 8-like protein isoform X1 [Chlorella sorokiniana]	KAF8071073.1 GID8 [Scenedesmus sp. PABB004]
OG0005181	PRW60175.1 rhodanese-like domain [Chlorella sorokiniana]	KAF8061078.1 hypothetical protein HT031_004538 [Scenedesmus sp. PABB004]
OG0005183	PRW60182.1 Hrd3 like [Chlorella sorokiniana]	KAF8065893.1 HRD3A [Scenedesmus sp. PABB004]
OG0005185	PRW60241.1 UDP pyrophosphate synthase [Chlorella sorokiniana]	KAF8072799.1 uppS1 [Scenedesmus sp. PABB004]
OG0005186	PRW60244.1 dynein heavy chain family [Chlorella sorokiniana]	KAF8072829.1 ODA11 [Scenedesmus sp. PABB004]
OG0005187	PRW60275.1 putative GTP diphosphokinase chloroplastic [Chlorella sorokiniana]	KAF8064652.1 NAC2 [Scenedesmus sp. PABB004]
OG0005188	PRW60379.1 Aldo keto reductase [Chlorella sorokiniana]	KAF8064533.1 tas [Scenedesmus sp. PABB004]
OG0005189	PRW60383.1 cell division cycle-associated 7 [Chlorella sorokiniana], PRW60483.1 cell division cycle-associated 7 [Chlorella sorokiniana]	KAF8071208.1 Cdca7l [Scenedesmus sp. PABB004]
OG0005191	PRW60406.1 Sodium-dependent phosphate transport chloroplastic [Chlorella sorokiniana]	KAF8071161.1 PHT4 [Scenedesmus sp. PABB004]
OG0005193	PRW60422.1 MCM10-like protein [Chlorella sorokiniana]	KAF8058919.1 mcm10 [Scenedesmus sp. PABB004]
OG0005197	PRW60613.1 integral membrane [Chlorella sorokiniana]	KAF8072793.1 COV1 [Scenedesmus sp. PABB004]
OG0005198	PRW60628.1 traB domain-containing -like [Chlorella sorokiniana]	KAF8062895.1 hypothetical protein HT031_003733 [Scenedesmus sp. PABB004]
OG0005199	PRW60746.1 nuclear pore complex NUP88 [Chlorella sorokiniana]	KAF8058440.1 NUP88 [Scenedesmus sp. PABB004]
OG0005201	PRW60909.1 WD40 repeat [Chlorella sorokiniana]	KAF8060010.1 hypothetical protein HT031_004948 [Scenedesmus sp. PABB004]
OG0005202	PRW60937.1 nuclear pore complex NUP54 [Chlorella sorokiniana]	KAF8058057.1 NUP54 [Scenedesmus sp. PABB004]
OG0005204	PRW61028.1 suppressor of mec-8 and unc-52-like protein 2 [Chlorella sorokiniana]	KAF8058133.1 SMU2 [Scenedesmus sp. PABB004]
OG0005206	PRW61052.1 tubby-related 3-like isoform X2 [Chlorella sorokiniana]	KAF8073068.1 TULP1 [Scenedesmus sp. PABB004]
OG0005209	PRW61092.1 Haloacid dehalogenase-like hydrolase superfamily isoform 1 [Chlorella sorokiniana]	KAF8070948.1 hypothetical protein HT031_001029 [Scenedesmus sp. PABB004]
OG0005211	PRW61190.1 transcription initiation factor TFIID subunit 14b [Chlorella sorokiniana]	KAF8058402.1 TAF14B [Scenedesmus sp. PABB004]
OG0005212	PRW61197.1 diacylglycerol kinase gamma isoform X1 [Chlorella sorokiniana]	KAF8070852.1 hypothetical protein HT031_000933 [Scenedesmus sp. PABB004]
OG0005213	PRW61203.1 isochorismatase [Chlorella sorokiniana]	KAF8060318.1 LHT2 [Scenedesmus sp. PABB004]
OG0005215	PRW61220.1 autophagy-related 18a [Chlorella sorokiniana]	KAF8067288.1 ATG18A [Scenedesmus sp. PABB004]
OG0005216	PRW61261.1 intraflagellar transport 88-like protein isoform X1 [Chlorella sorokiniana]	KAF8060003.1 Ift88 [Scenedesmus sp. PABB004]
OG0005217	PRW61282.1 bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA [Chlorella sorokiniana]	KAF8073009.1 RIOX2 [Scenedesmus sp. PABB004]
OG0005222	PRW61495.1 kinesin motor catalytic domain [Chlorella sorokiniana]	KAF8072516.1 KIF12 [Scenedesmus sp. PABB004]
OG0005288	PRW55961.1 barwin-like endoglucanase [Chlorella sorokiniana]	KAF8063780.1 EXPA32 [Scenedesmus sp. PABB004]
OG0005292	PRW18307.1 Propionyl- carboxylase alpha mitochondrial [Chlorella sorokiniana]	KAF8068440.1 Pcca [Scenedesmus sp. PABB004]
OG0005300	PRW60750.1 FAM178A-like isoform X2 [Chlorella sorokiniana]	KAF8067122.1 hypothetical protein HT031_002169 [Scenedesmus sp. PABB004]
OG0005315	PRW44364.1 Poly_A_ RNA polymerase 2 [Chlorella sorokiniana]	KAF8057259.1 hypothetical protein HT031_006067 [Scenedesmus sp. PABB004]
OG0005339	PRW60022.1 hypothetical protein C2E21_1439 [Chlorella sorokiniana]	KAF8065785.1 hypothetical protein HT031_002845 [Scenedesmus sp. PABB004]
OG0005342	PRW59038.1 nudix hydrolase mitochondrial-like [Chlorella sorokiniana]	KAF8070866.1 NUDT15 [Scenedesmus sp. PABB004]
OG0005344	PRW61013.1 COP-II coat nucleoporin [Chlorella sorokiniana]	KAF8062038.1 seh1l [Scenedesmus sp. PABB004]
OG0005356	PRW58326.1 histone-lysine N-methyltransferase Mes-4 [Chlorella sorokiniana]	KAF8068307.1 hypothetical protein HT031_001994 [Scenedesmus sp. PABB004]
OG0005357	PRW60638.1 peptide chain release factor 1 isoform X3 [Chlorella sorokiniana]	KAF8063669.1 prfA [Scenedesmus sp. PABB004]
OG0005362	PRW57434.1 hypothetical protein C2E21_3780 [Chlorella sorokiniana]	KAF8072878.1 hypothetical protein HT031_000538 [Scenedesmus sp. PABB004]
OG0005366	PRW20337.1 gramicidin biosynthesis [Chlorella sorokiniana]	KAF8058118.1 lgrE [Scenedesmus sp. PABB004]
OG0005370	PRW20761.1 hypothetical protein C2E21_8862 [Chlorella sorokiniana]	KAF8068253.1 hypothetical protein HT031_001940 [Scenedesmus sp. PABB004]
OG0005371	PRW18297.1 methylmalonyl- epimerase [Chlorella sorokiniana]	KAF8071069.1 OTU1 [Scenedesmus sp. PABB004]
OG0005377	PRW60224.1 SMG8 isoform X3 [Chlorella sorokiniana]	KAF8068251.1 hypothetical protein HT031_001938 [Scenedesmus sp. PABB004]
OG0005422	PRW58609.1 S-adenosyl-L-methionine-dependent methyltransferases superfamily [Chlorella sorokiniana]	KAF8065520.1 MTS1 [Scenedesmus sp. PABB004]
OG0005456	PRW45344.1 pentatrichopeptide repeat _PPR_ [Chlorella sorokiniana]	KAF8055754.1 MEE40 [Scenedesmus sp. PABB004]
OG0005458	PRW60919.1 Zinc finger CCCH domain-containing 3 [Chlorella sorokiniana]	KAF8056853.1 ZC3H3 [Scenedesmus sp. PABB004]
OG0005460	PRW05773.1 ankyrin repeat family [Chlorella sorokiniana]	KAF8070951.1 hypothetical protein HT031_001032 [Scenedesmus sp. PABB004]
OG0005466	PRW58377.1 cyclin-U4-1 [Chlorella sorokiniana]	KAF8072661.1 CYCU4-1 [Scenedesmus sp. PABB004]
OG0005470	PRW58157.1 zinc finger CCCH domain-containing ZFN-like isoform X1 [Chlorella sorokiniana]	KAF8071231.1 zinc finger CCCH domain-containing protein 12 [Scenedesmus sp. PABB004]
OG0005481	PRW33876.1 glyoxysomal processing glyoxysomal [Chlorella sorokiniana]	KAF8057630.1 DEG15 [Scenedesmus sp. PABB004]
OG0005483	PRW58509.1 hypothetical protein C2E21_3151 [Chlorella sorokiniana]	KAF8073025.1 hypothetical protein HT031_000686 [Scenedesmus sp. PABB004]
OG0005501	PRW60598.1 Negative elongation factor B [Chlorella sorokiniana]	KAF8073079.1 GIP1 [Scenedesmus sp. PABB004]
OG0005507	PRW45144.1 Permeases of the drug metabolite transporter family permease component [Chlorella sorokiniana]	KAF8068381.1 hypothetical protein HT031_002070 [Scenedesmus sp. PABB004]
OG0005526	PRW57006.1 hsp70-Hsp90 organizing 2 [Chlorella sorokiniana]	KAF8072630.1 HOP2 [Scenedesmus sp. PABB004]
OG0005527	PRW44582.1 small EDRK-rich factor 2 [Chlorella sorokiniana]	KAF8064641.1 hypothetical protein HT031_003442 [Scenedesmus sp. PABB004]
OG0005536	PRW57445.1 universal stress [Chlorella sorokiniana]	KAF8072546.1 hypothetical protein HT031_000206 [Scenedesmus sp. PABB004]
OG0005549	PRW20712.1 WD repeat-containing 70 [Chlorella sorokiniana]	KAF8068415.1 wdr70 [Scenedesmus sp. PABB004]
OG0005577	PRW57103.1 tRNA-splicing endonuclease subunit Sen2 [Chlorella sorokiniana]	KAF8069390.1 TSEN2 [Scenedesmus sp. PABB004]
OG0005590	PRW59379.1 iron hydrogenase assembly [Chlorella sorokiniana]	KAF8064660.1 HydE [Scenedesmus sp. PABB004]
OG0005591	PRW58830.1 hydrogenase assembly factor [Chlorella sorokiniana]	KAF8064659.1 thiH [Scenedesmus sp. PABB004]
OG0005604	PRW18345.1 putative ATP-dependent DNA helicase [Chlorella sorokiniana]	KAF8065554.1 Wrn [Scenedesmus sp. PABB004]
OG0005608	PRW20733.1 endonuclease exonuclease phosphatase family [Chlorella sorokiniana]	KAF8071315.1 ycf19 [Scenedesmus sp. PABB004]
OG0005618	PRW05752.1 dehydrodolichyl diphosphate syntase complex subunit NUS1-like isoform X1 [Chlorella sorokiniana]	KAF8062923.1 hypothetical protein HT031_003761 [Scenedesmus sp. PABB004]
OG0005623	PRW05855.1 Transcriptional regulator [Chlorella sorokiniana]	KAF8067271.1 hypothetical protein HT031_002318 [Scenedesmus sp. PABB004]
OG0005626	PRW18295.1 ELF4-LIKE 3-like [Chlorella sorokiniana]	KAF8071346.1 hypothetical protein HT031_001430 [Scenedesmus sp. PABB004]
OG0005627	PRW18321.1 coiled-coil domain-containing 57 isoform X6 [Chlorella sorokiniana]	KAF8067413.1 CCDC57 [Scenedesmus sp. PABB004]
OG0005630	PRW18382.1 nitrate reductase [Chlorella sorokiniana]	KAF8055481.1 hypothetical protein HT031_006740 [Scenedesmus sp. PABB004], KAF8055737.1 NCS1 [Scenedesmus sp. PABB004]
OG0005631	PRW18416.1 cell polarity tea1p [Chlorella sorokiniana]	KAF8058062.1 GPA3 [Scenedesmus sp. PABB004]
OG0005641	PRW20406.1 thioredoxin Clot [Chlorella sorokiniana]	KAF8064576.1 thioredoxin-like protein Clot [Scenedesmus sp. PABB004]
OG0005642	PRW20459.1 splicing arginine serine-rich 15 [Chlorella sorokiniana]	KAF8064692.1 hypothetical protein HT031_003494 [Scenedesmus sp. PABB004]
OG0005643	PRW20476.1 _2Fe-2S_-binding [Chlorella sorokiniana]	KAF8056472.1 hypothetical protein HT031_006329 [Scenedesmus sp. PABB004]
OG0005644	PRW20537.1 hybrid sensor histidine kinase response regulator [Chlorella sorokiniana]	KAF8060004.1 rcsC [Scenedesmus sp. PABB004]
OG0005645	PRW20587.1 hypothetical protein C2E21_8958 [Chlorella sorokiniana]	KAF8060057.1 hypothetical protein HT031_004996 [Scenedesmus sp. PABB004]
OG0005646	PRW20605.1 allophanate hydrolase [Chlorella sorokiniana]	KAF8069651.1 atzF [Scenedesmus sp. PABB004]
OG0005647	PRW20609.1 exosome complex component RRP4 [Chlorella sorokiniana]	KAF8073166.1 RRP4 [Scenedesmus sp. PABB004]
OG0005650	PRW20726.1 60S ribosomal L29-1 [Chlorella sorokiniana]	KAF8054699.1 RPL29A [Scenedesmus sp. PABB004]
OG0005651	PRW20758.1 glutaredoxin 2 [Chlorella sorokiniana]	KAF8065622.1 hypothetical protein HT031_003223 [Scenedesmus sp. PABB004]
OG0005658	PRW20945.1 flagellar associated [Chlorella sorokiniana]	KAF8061934.1 MUB3 [Scenedesmus sp. PABB004]
