Orthogroup	Chlorella_Sorokiniana1602	Chlorella_A99
OG0003510	PRW44423.1 Peptidyl-prolyl cis-trans isomerase D [Chlorella sorokiniana]	PCFQ01000011.1 g2778 [Chlorella sp. A99]
OG0003512	PRW60253.1 LUTEIN DEFICIENT chloroplastic [Chlorella sorokiniana]	PCFQ01000013.1 g3289 [Chlorella sp. A99]
OG0003520	PRW20678.1 30S ribosomal S1 [Chlorella sorokiniana]	PCFQ01000006.1 g3200 [Chlorella sp. A99]
OG0003528	PRW60984.1 hypothetical protein C2E21_0507 [Chlorella sorokiniana]	PCFQ01000011.1 g2745 [Chlorella sp. A99]
OG0003529	PRW61611.1 DNA replication licensing factor mcm2 [Chlorella sorokiniana]	PCFQ01000079.1 g1250 [Chlorella sp. A99]
OG0003532	PRW21105.1 O-glucosyltransferase 1 [Chlorella sorokiniana]	PCFQ01000073.1 g1980 [Chlorella sp. A99]
OG0003539	PRW57910.1 mitochondrial outer membrane porin 4 [Chlorella sorokiniana]	PCFQ01000015.1 g2983 [Chlorella sp. A99]
OG0003540	PRW60503.1 60S ribosomal L14 [Chlorella sorokiniana]	PCFQ01000018.1 g433 [Chlorella sp. A99]
OG0003543	PRW57670.1 Cytochrome c [Chlorella sorokiniana]	PCFQ01000015.1 g2981 [Chlorella sp. A99]
OG0003550	PRW60643.1 eukaryotic translation initiation factor 4E [Chlorella sorokiniana]	PCFQ01000018.1 g432 [Chlorella sp. A99]
OG0003552	PRW56862.1 Glucan 1_3-beta-glucosidase isoform B [Chlorella sorokiniana], PRW56863.1 Glucan 1_3-beta-glucosidase isoform A [Chlorella sorokiniana]	PCFQ01000008.1 g1132 [Chlorella sp. A99]
OG0003555	PRW56469.1 Gem-associated 2 [Chlorella sorokiniana]	PCFQ01000077.1 g1734 [Chlorella sp. A99]
OG0003564	PRW56919.1 splicing factor U2af large subunit A-like isoform X1 [Chlorella sorokiniana]	PCFQ01000037.1 g2461 [Chlorella sp. A99]
OG0003566	PRW57295.1 DCN1 2 [Chlorella sorokiniana]	PCFQ01000037.1 g2455 [Chlorella sp. A99]
OG0003568	PRW55908.1 cytochrome b561 domain-containing 2 [Chlorella sorokiniana]	PCFQ01000011.1 g2913 [Chlorella sp. A99]
OG0003572	PRW61015.1 WD repeat-containing 48 [Chlorella sorokiniana]	PCFQ01000075.1 g1932 [Chlorella sp. A99]
OG0003573	PRW56167.1 ATP-dependent RNA helicase mitochondrial [Chlorella sorokiniana]	PCFQ01000011.1 g2912 [Chlorella sp. A99]
OG0003574	PRW57267.1 carbohydrate kinase [Chlorella sorokiniana]	PCFQ01000079.1 g1473 [Chlorella sp. A99]
OG0003577	PRW56963.1 flagellar associated [Chlorella sorokiniana]	PCFQ01000007.1 g1213 [Chlorella sp. A99]
OG0003583	PRW20674.1 alpha N-terminal methyltransferase 1 [Chlorella sorokiniana]	PCFQ01000019.1 g1790 [Chlorella sp. A99]
OG0003585	PRW56030.1 Repressor of RNA polymerase III transcription MAF1 [Chlorella sorokiniana]	PCFQ01000011.1 g2852 [Chlorella sp. A99]
OG0003589	PRW20494.1 ribonuclease P subunit p25 [Chlorella sorokiniana]	PCFQ01000002.1 g723 [Chlorella sp. A99]
OG0003592	PRW59925.1 Dynein light chain axonemal [Chlorella sorokiniana]	PCFQ01000078.1 g2102 [Chlorella sp. A99]
OG0003593	PRW45068.1 aceous RNase P chloroplastic mitochondrial-like isoform X2 [Chlorella sorokiniana]	PCFQ01000019.1 g1799 [Chlorella sp. A99]
OG0003595	PRW60440.1 pathogenesis-related 1-like [Chlorella sorokiniana]	PCFQ01000018.1 g442 [Chlorella sp. A99]
OG0003598	PRW60561.1 dnaJ-like protein subfamily C member 2-like [Chlorella sorokiniana]	PCFQ01000013.1 g3347 [Chlorella sp. A99]
OG0003605	PRW56048.1 photosystem I reaction center subunit VI- chloroplastic-like [Chlorella sorokiniana]	PCFQ01000011.1 g2917 [Chlorella sp. A99]
OG0003612	PRW60334.1 photosystem reaction center subunit H [Chlorella sorokiniana]	PCFQ01000018.1 g434 [Chlorella sp. A99]
OG0003619	PRW45184.1 60S ribosomal L12-1 [Chlorella sorokiniana]	PCFQ01000020.1 g875 [Chlorella sp. A99]
OG0003625	PRW39057.1 indole-3-glycerol phosphate synthase [Chlorella sorokiniana]	PCFQ01000010.1 g363 [Chlorella sp. A99]
OG0003627	PRW39112.1 CHROMATIN REMODELING 25 [Chlorella sorokiniana]	PCFQ01000010.1 g377 [Chlorella sp. A99]
OG0003640	PRW59838.1 Transaldolase [Chlorella sorokiniana]	PCFQ01000012.1 g1823 [Chlorella sp. A99]
OG0003651	PRW20914.1 Proteasome subunit beta type-1 [Chlorella sorokiniana]	PCFQ01000081.1 g1633 [Chlorella sp. A99]
OG0003652	PRW44271.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana]	PCFQ01000037.1 g2491 [Chlorella sp. A99]
OG0003668	PRW44468.1 glutamine-dependent NAD_+_ synthetase [Chlorella sorokiniana]	PCFQ01000037.1 g2468 [Chlorella sp. A99]
OG0003671	PRW32623.1 hypothetical protein C2E21_8205 [Chlorella sorokiniana]	PCFQ01000058.1 g207 [Chlorella sp. A99]
OG0003674	PRW45566.1 mRNA-decapping enzyme subunit 2 [Chlorella sorokiniana]	PCFQ01000001.1 g956 [Chlorella sp. A99]
OG0003678	PRW33144.1 carotene isomerase [Chlorella sorokiniana]	PCFQ01000003.1 g1041 [Chlorella sp. A99]
OG0003679	PRW33152.1 GTP-binding-like protein [Chlorella sorokiniana]	PCFQ01000003.1 g1047 [Chlorella sp. A99]
OG0003685	PRW20461.1 ATP-dependent Clp protease proteolytic subunit-related chloroplastic [Chlorella sorokiniana]	PCFQ01000002.1 g734 [Chlorella sp. A99]
OG0003686	PRW58205.1 strawberry notch-like [Chlorella sorokiniana]	PCFQ01000058.1 g33 [Chlorella sp. A99]
OG0003704	PRW55967.1 Conserved alpha-helical _ISS_ [Chlorella sorokiniana]	PCFQ01000006.1 g3099 [Chlorella sp. A99]
OG0003711	PRW56614.1 2-C-methyl-D-erythritol 4-phosphate chloroplastic [Chlorella sorokiniana]	PCFQ01000077.1 g1750 [Chlorella sp. A99]
OG0003722	PRW57710.1 translation factor SUI1-like protein 2 [Chlorella sorokiniana]	PCFQ01000082.1 g549 [Chlorella sp. A99]
OG0003736	PRW05875.1 putative mitochondrial-processing peptidase subunit beta isoform A [Chlorella sorokiniana]	PCFQ01000008.1 g1099 [Chlorella sp. A99]
OG0003737	PRW56860.1 P-loop containing nucleoside triphosphate hydrolase [Chlorella sorokiniana]	PCFQ01000011.1 g2792 [Chlorella sp. A99]
OG0003745	PRW60065.1 pterin-4-alpha-carbinolamine dehydratase [Chlorella sorokiniana]	PCFQ01000078.1 g2139 [Chlorella sp. A99]
OG0003748	PRW05842.1 ultraviolet-B receptor UVR8 [Chlorella sorokiniana]	PCFQ01000008.1 g1102 [Chlorella sp. A99]
OG0003760	PRW18412.1 beclin 1 [Chlorella sorokiniana]	PCFQ01000006.1 g3158 [Chlorella sp. A99]
OG0003766	PRW58675.1 Intron-binding aquarius [Chlorella sorokiniana]	PCFQ01000058.1 g219 [Chlorella sp. A99]
OG0003767	PRW18298.1 50S ribosomal L24 [Chlorella sorokiniana]	PCFQ01000006.1 g3168 [Chlorella sp. A99]
OG0003770	PRW18390.1 Transcription elongation factor B polypeptide 2 [Chlorella sorokiniana]	PCFQ01000006.1 g3179 [Chlorella sp. A99]
OG0003772	PRW57609.1 hemerythrin isoform B [Chlorella sorokiniana], PRW57610.1 hemerythrin isoform A [Chlorella sorokiniana], PRW57159.1 hemerythrin [Chlorella sorokiniana]	PCFQ01000082.1 g631 [Chlorella sp. A99]
OG0003780	PRW59211.1 BI1 [Chlorella sorokiniana]	PCFQ01000037.1 g2390 [Chlorella sp. A99]
OG0003788	PRW61127.1 putative aarF domain-containing kinase chloroplastic [Chlorella sorokiniana]	PCFQ01000078.1 g2203 [Chlorella sp. A99]
OG0003800	PRW61302.1 mini-chromosome maintenance complex-binding [Chlorella sorokiniana]	PCFQ01000079.1 g1367 [Chlorella sp. A99]
OG0003804	PRW33809.1 mitochondrial cytochrome c oxidase subunit 13 kD [Chlorella sorokiniana]	PCFQ01000015.1 g2940 [Chlorella sp. A99]
OG0003806	PRW32996.1 acyl- oxidase [Chlorella sorokiniana]	PCFQ01000079.1 g1427 [Chlorella sp. A99]
OG0003813	PRW60585.1 Outer envelope of 80 kDa isoform 2 [Chlorella sorokiniana]	PCFQ01000018.1 g425 [Chlorella sp. A99]
OG0003815	PRW34061.1 50S ribosomal chloroplastic [Chlorella sorokiniana]	PCFQ01000015.1 g2941 [Chlorella sp. A99]
OG0003827	PRW59528.1 Sorbitol dehydrogenase [Chlorella sorokiniana]	PCFQ01000007.1 g1190 [Chlorella sp. A99]
OG0003834	PRW33941.1 hypothetical protein C2E21_7396 [Chlorella sorokiniana]	PCFQ01000082.1 g568 [Chlorella sp. A99]
OG0003837	PRW57756.1 Swr1 complex bromodomain subunit Brf1 [Chlorella sorokiniana]	PCFQ01000082.1 g495 [Chlorella sp. A99]
OG0003840	PRW33779.1 DNA cross-link repair 1A [Chlorella sorokiniana]	PCFQ01000082.1 g567 [Chlorella sp. A99]
OG0003848	PRW39320.1 Sucrose-phosphatase 2 [Chlorella sorokiniana]	PCFQ01000010.1 g341 [Chlorella sp. A99]
OG0003851	PRW39141.1 hypothetical protein C2E21_7097 [Chlorella sorokiniana]	PCFQ01000079.1 g1363 [Chlorella sp. A99]
OG0003852	PRW05797.1 Small nuclear ribonucleo E [Chlorella sorokiniana]	PCFQ01000010.1 g304 [Chlorella sp. A99]
OG0003854	PRW05755.1 peptidyl-prolyl cis-trans isomerase-like 1 [Chlorella sorokiniana]	PCFQ01000010.1 g310 [Chlorella sp. A99]
OG0003855	PRW39175.1 integral membrane single C2 domain [Chlorella sorokiniana]	PCFQ01000010.1 g342 [Chlorella sp. A99]
OG0003863	PRW57364.1 Kinesin KIF19 [Chlorella sorokiniana]	PCFQ01000037.1 g2357 [Chlorella sp. A99]
OG0003869	PRW58221.1 putative cytosolic iron-sulfur assembly CIAO1-like protein [Chlorella sorokiniana]	PCFQ01000058.1 g103 [Chlorella sp. A99]
OG0003871	PRW61576.1 Photosystem II stability assembly factor chloroplastic [Chlorella sorokiniana]	PCFQ01000079.1 g1301 [Chlorella sp. A99]
OG0003874	PRW56553.1 Gamma carbonic anhydrase-like mitochondrial [Chlorella sorokiniana]	PCFQ01000008.1 g1114 [Chlorella sp. A99]
OG0003875	PRW57143.1 hypothetical protein C2E21_3832 [Chlorella sorokiniana]	PCFQ01000005.1 g778 [Chlorella sp. A99]
OG0003878	PRW33177.1 hypothetical protein C2E21_7861 [Chlorella sorokiniana]	PCFQ01000003.1 g1037 [Chlorella sp. A99]
OG0003881	PRW56686.1 adenine nucleotide alpha hydrolase [Chlorella sorokiniana]	PCFQ01000008.1 g1119 [Chlorella sp. A99]
OG0003882	PRW58621.1 28S ribosomal mitochondrial [Chlorella sorokiniana]	PCFQ01000058.1 g197 [Chlorella sp. A99]
OG0003890	PRW58104.1 PAB-dependent poly_A_-specific ribonuclease subunit 3 [Chlorella sorokiniana]	PCFQ01000058.1 g124 [Chlorella sp. A99]
OG0003892	PRW39339.1 hypothetical protein C2E21_7007 [Chlorella sorokiniana], PRW39129.1 cold shock domain-containing E1 [Chlorella sorokiniana]	PCFQ01000010.1 g299 [Chlorella sp. A99]
OG0003893	PRW45365.1 tRNA-splicing endonuclease subunit Sen54 [Chlorella sorokiniana]	PCFQ01000001.1 g947 [Chlorella sp. A99]
OG0003896	PRW44252.1 hypothetical protein C2E21_6597 [Chlorella sorokiniana]	PCFQ01000037.1 g2477 [Chlorella sp. A99]
OG0003901	PRW50965.1 hypothetical protein C2E21_5465 [Chlorella sorokiniana]	PCFQ01000014.1 g1889 [Chlorella sp. A99]
OG0003904	PRW45558.1 Proteasome subunit alpha type-4 [Chlorella sorokiniana]	PCFQ01000073.1 g1968 [Chlorella sp. A99]
OG0003906	PRW61312.1 photosystem I reaction center subunit IV [Chlorella sorokiniana]	PCFQ01000079.1 g1272 [Chlorella sp. A99]
OG0003907	PRW61452.1 40S ribosomal S8 [Chlorella sorokiniana]	PCFQ01000014.1 g1880 [Chlorella sp. A99]
OG0003915	PRW50813.1 50S ribosomal chloroplastic [Chlorella sorokiniana]	PCFQ01000005.1 g835 [Chlorella sp. A99]
OG0003922	PRW61194.1 putative UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SPINDLY [Chlorella sorokiniana]	PCFQ01000075.1 g1912 [Chlorella sp. A99]
OG0003923	PRW59565.1 50S ribosomal L9 [Chlorella sorokiniana]	PCFQ01000078.1 g2115 [Chlorella sp. A99]
OG0003924	PRW59785.1 developmentally-regulated G- 2 [Chlorella sorokiniana]	PCFQ01000078.1 g2114 [Chlorella sp. A99]
OG0003927	PRW56778.1 TBC1 domain family member 8B-like [Chlorella sorokiniana], PRW56681.1 Leucine-rich repeat-containing 40 [Chlorella sorokiniana]	PCFQ01000005.1 g785 [Chlorella sp. A99]
OG0003935	PRW59915.1 flagellar associated isoform B [Chlorella sorokiniana], PRW59914.1 flagellar associated isoform A [Chlorella sorokiniana]	PCFQ01000078.1 g2146 [Chlorella sp. A99]
OG0003940	PRW60678.1 mago nashi-like protein [Chlorella sorokiniana]	PCFQ01000013.1 g3371 [Chlorella sp. A99]
OG0003959	PRW59671.1 ARM repeat superfamily isoform 1 [Chlorella sorokiniana]	PCFQ01000078.1 g2069 [Chlorella sp. A99]
OG0003964	PRW33810.1 10 kDa chaperonin-like [Chlorella sorokiniana]	PCFQ01000027.1 g2720 [Chlorella sp. A99]
OG0003970	PRW58908.1 flagellar associated [Chlorella sorokiniana]	PCFQ01000037.1 g2400 [Chlorella sp. A99]
OG0003971	PRW59656.1 Ferredoxin-thioredoxin reductase catalytic chloroplastic [Chlorella sorokiniana]	PCFQ01000078.1 g2086 [Chlorella sp. A99]
OG0003972	PRW45034.1 short-chain dehydrogenase [Chlorella sorokiniana]	PCFQ01000079.1 g1500 [Chlorella sp. A99]
OG0003974	PRW20442.1 fiber Fb15 isoform B [Chlorella sorokiniana], PRW20441.1 fiber Fb15 isoform A [Chlorella sorokiniana]	PCFQ01000002.1 g745 [Chlorella sp. A99]
OG0003981	PRW59998.1 FACT complex subunit SSRP1 [Chlorella sorokiniana]	PCFQ01000078.1 g2077 [Chlorella sp. A99]
OG0003982	PRW58569.1 60S ribosomal L24-like [Chlorella sorokiniana]	PCFQ01000058.1 g171 [Chlorella sp. A99]
OG0003983	PRW44993.1 ABC transporter G family member 28 [Chlorella sorokiniana]	PCFQ01000079.1 g1503 [Chlorella sp. A99]
OG0003992	PRW59744.1 ACT domain-containing ACR10 isoform X1 [Chlorella sorokiniana]	PCFQ01000078.1 g2051 [Chlorella sp. A99]
OG0003995	PRW05872.1 24-methylenesterol C-methyltransferase 2 [Chlorella sorokiniana]	PCFQ01000008.1 g1129 [Chlorella sp. A99]
OG0003997	PRW33867.1 Cytochrome P450 [Chlorella sorokiniana]	PCFQ01000079.1 g1519 [Chlorella sp. A99]
OG0003998	PRW44365.1 DNA repair endonuclease UVH1 [Chlorella sorokiniana]	PCFQ01000058.1 g26 [Chlorella sp. A99]
OG0004000	PRW44518.1 pre-rRNA processing [Chlorella sorokiniana]	PCFQ01000013.1 g3361 [Chlorella sp. A99]
OG0004003	PRW44264.1 hypothetical protein C2E21_6775 [Chlorella sorokiniana]	PCFQ01000019.1 g1812 [Chlorella sp. A99]
OG0004005	PRW44551.1 Photosystem I reaction center subunit chloroplastic [Chlorella sorokiniana]	PCFQ01000079.1 g1293 [Chlorella sp. A99]
OG0004010	PRW44320.1 nuclear pore complex NUP62 [Chlorella sorokiniana]	PCFQ01000005.1 g792 [Chlorella sp. A99]
OG0004015	PRW45636.1 mRNA turnover 4-like protein [Chlorella sorokiniana]	PCFQ01000002.1 g671 [Chlorella sp. A99]
OG0004017	PRW56141.1 50S ribosomal L10 [Chlorella sorokiniana]	PCFQ01000006.1 g3113 [Chlorella sp. A99]
OG0004034	PRW58504.1 cell wall anchor [Chlorella sorokiniana]	PCFQ01000058.1 g82 [Chlorella sp. A99]
OG0004038	PRW60343.1 exosome complex component RRP42 [Chlorella sorokiniana]	PCFQ01000013.1 g3336 [Chlorella sp. A99]
OG0004047	PRW59635.1 putative prolyl 4-hydroxylase 10 isoform B [Chlorella sorokiniana], PRW59636.1 putative prolyl 4-hydroxylase 10 isoform A [Chlorella sorokiniana]	PCFQ01000078.1 g2097 [Chlorella sp. A99]
OG0004050	PRW59837.1 phosphatidylinositol N-acetylglucosaminyltransferase subunit P-like [Chlorella sorokiniana]	PCFQ01000078.1 g2095 [Chlorella sp. A99]
OG0004053	PRW60942.1 Prefoldin subunit 6 [Chlorella sorokiniana]	PCFQ01000037.1 g2351 [Chlorella sp. A99]
OG0004054	PRW60242.1 Transcription factor BTF3 [Chlorella sorokiniana]	PCFQ01000013.1 g3306 [Chlorella sp. A99]
OG0004058	PRW59239.1 chloride conductance regulatory ICln-like isoform X1 [Chlorella sorokiniana]	PCFQ01000004.1 g2578 [Chlorella sp. A99]
OG0004060	PRW33005.1 nadh-ubiquinone oxidoreductase b18 [Chlorella sorokiniana]	PCFQ01000002.1 g644 [Chlorella sp. A99]
OG0004062	PRW56628.1 Mannan endo-1_4-beta-mannosidase 1 [Chlorella sorokiniana]	PCFQ01000077.1 g1765 [Chlorella sp. A99]
OG0004063	PRW60983.1 MOB kinase activator-like 1 [Chlorella sorokiniana]	PCFQ01000013.1 g3287 [Chlorella sp. A99]
OG0004069	PRW45643.1 glycosyltransferase family 28 [Chlorella sorokiniana]	PCFQ01000060.1 g2322 [Chlorella sp. A99]
OG0004077	PRW58562.1 Heat shock STI [Chlorella sorokiniana]	PCFQ01000058.1 g36 [Chlorella sp. A99]
OG0004078	PRW58342.1 dnaJ-like protein [Chlorella sorokiniana]	PCFQ01000058.1 g60 [Chlorella sp. A99]
OG0004087	PRW45168.1 SWR1 complex subunit 2-like [Chlorella sorokiniana]	PCFQ01000020.1 g885 [Chlorella sp. A99]
OG0004088	PRW44870.1 GPN-loop GTPase 2 [Chlorella sorokiniana]	PCFQ01000020.1 g905 [Chlorella sp. A99]
OG0004090	PRW61407.1 H_+_ hexose cotransporter 2 [Chlorella sorokiniana], PRW60969.1 sugar transport 14-like [Chlorella sorokiniana]	PCFQ01000004.1 g2592 [Chlorella sp. A99], PCFQ01000004.1 g2600 [Chlorella sp. A99], PCFQ01000002.1 g642 [Chlorella sp. A99]
OG0004092	PRW45594.1 regulator of nonsense transcripts 1-like protein [Chlorella sorokiniana]	PCFQ01000058.1 g116 [Chlorella sp. A99]
OG0004093	PRW33968.1 RNA polymerase-associated RTF1-like protein [Chlorella sorokiniana]	PCFQ01000015.1 g2991 [Chlorella sp. A99]
OG0004096	PRW45217.1 putative phosphatase 2C 76 isoform X2 [Chlorella sorokiniana]	PCFQ01000020.1 g898 [Chlorella sp. A99]
OG0004103	PRW58412.1 photosystem II repair PSB27- chloroplastic [Chlorella sorokiniana]	PCFQ01000058.1 g11 [Chlorella sp. A99]
OG0004104	PRW58091.1 EF-hand calcium-binding domain-containing 7-like [Chlorella sorokiniana]	PCFQ01000058.1 g19 [Chlorella sp. A99]
OG0004105	PRW58329.1 carbamoyl-phosphate synthase S chain [Chlorella sorokiniana]	PCFQ01000058.1 g102 [Chlorella sp. A99]
OG0004106	PRW58226.1 serine threonine- kinase chloroplastic-like [Chlorella sorokiniana]	PCFQ01000058.1 g113 [Chlorella sp. A99]
OG0004107	PRW58682.1 exocyst complex component SEC3A [Chlorella sorokiniana]	PCFQ01000058.1 g115 [Chlorella sp. A99]
OG0004108	PRW58269.1 Aldo keto reductase family [Chlorella sorokiniana]	PCFQ01000058.1 g125 [Chlorella sp. A99]
OG0004109	PRW61024.1 putative DNA helicase MCM9 isoform X1 [Chlorella sorokiniana]	PCFQ01000058.1 g152 [Chlorella sp. A99]
OG0004110	PRW58666.1 ATPase family AAA domain-containing 1-like [Chlorella sorokiniana]	PCFQ01000058.1 g172 [Chlorella sp. A99]
OG0004111	PRW21080.1 kinesin KIFC3 isoform X3 isoform A [Chlorella sorokiniana], PRW21081.1 kinesin KIFC3 isoform X3 isoform B [Chlorella sorokiniana]	PCFQ01000058.1 g266 [Chlorella sp. A99]
OG0004112	PRW39061.1 _2Fe-2S_ ferredoxin [Chlorella sorokiniana]	PCFQ01000058.1 g280 [Chlorella sp. A99]
OG0004113	PRW20644.1 Proteasome subunit alpha type-6 [Chlorella sorokiniana]	PCFQ01000058.1 g286 [Chlorella sp. A99]
OG0004114	PRW05751.1 WD repeat-containing on Y chromosome-like [Chlorella sorokiniana]	PCFQ01000010.1 g292 [Chlorella sp. A99]
OG0004115	PRW44326.1 Diedel [Chlorella sorokiniana], PRW58317.1 deoxyribonuclease [Chlorella sorokiniana]	PCFQ01000010.1 g296 [Chlorella sp. A99]
OG0004116	PRW05782.1 EF-Hand domain-containing thioredoxin [Chlorella sorokiniana]	PCFQ01000010.1 g312 [Chlorella sp. A99]
OG0004118	PRW60593.1 Histone-lysine N-methyltransferase ASHH2 [Chlorella sorokiniana]	PCFQ01000018.1 g392 [Chlorella sp. A99]
OG0004119	PRW60647.1 PELOTA 1 isoform X1 [Chlorella sorokiniana]	PCFQ01000018.1 g397 [Chlorella sp. A99]
OG0004120	PRW61234.1 hypothetical protein C2E21_0425 [Chlorella sorokiniana]	PCFQ01000018.1 g409 [Chlorella sp. A99]
OG0004121	PRW58111.1 ADP-ribosylation crystallin J1 [Chlorella sorokiniana]	PCFQ01000082.1 g585 [Chlorella sp. A99]
OG0004122	PRW59024.1 SOUL heme-binding [Chlorella sorokiniana]	PCFQ01000082.1 g622 [Chlorella sp. A99]
OG0004123	PRW44246.1 carbonate dehydratase [Chlorella sorokiniana], PRW33333.1 carbonic anhydrase [Chlorella sorokiniana]	PCFQ01000082.1 g628 [Chlorella sp. A99]
OG0004124	PRW57416.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana], PRW60136.1 Serine threonine- kinase CTR1 isoform B [Chlorella sorokiniana], PRW60135.1 Serine threonine- kinase CTR1 isoform A [Chlorella sorokiniana]	PCFQ01000082.1 g629 [Chlorella sp. A99]
OG0004125	PRW20211.1 Mg2+ transporter [Chlorella sorokiniana]	PCFQ01000002.1 g676 [Chlorella sp. A99]
OG0004126	PRW20268.1 sister-chromatid cohesion 3 [Chlorella sorokiniana]	PCFQ01000002.1 g681 [Chlorella sp. A99]
OG0004127	PRW32864.1 U3 small nucleolar ribonucleo IMP3_ partial [Chlorella sorokiniana]	PCFQ01000002.1 g692 [Chlorella sp. A99]
OG0004128	PRW20836.1 Transporter associated with antigen processing 2 isoform 1 [Chlorella sorokiniana]	PCFQ01000002.1 g711 [Chlorella sp. A99]
OG0004129	PRW33707.1 bifunctional chitinase lysozyme [Chlorella sorokiniana]	PCFQ01000011.1 g2772 [Chlorella sp. A99], PCFQ01000037.1 g2515 [Chlorella sp. A99], PCFQ01000005.1 g757 [Chlorella sp. A99], PCFQ01000037.1 g2513 [Chlorella sp. A99]
OG0004130	PRW45391.1 dihydroorotase [Chlorella sorokiniana]	PCFQ01000005.1 g788 [Chlorella sp. A99]
OG0004131	PRW45059.1 Adenylate kinase isoenzyme 6 [Chlorella sorokiniana]	PCFQ01000020.1 g868 [Chlorella sp. A99]
OG0004132	PRW58489.1 amine oxidase [Chlorella sorokiniana]	PCFQ01000020.1 g878 [Chlorella sp. A99]
OG0004133	PRW44905.1 serine threonine- kinase ATR [Chlorella sorokiniana]	PCFQ01000020.1 g887 [Chlorella sp. A99]
OG0004134	PRW45172.1 hypothetical protein C2E21_6268 [Chlorella sorokiniana], PRW45156.1 Leucine rich repeat [Chlorella sorokiniana]	PCFQ01000020.1 g894 [Chlorella sp. A99]
OG0004135	PRW56930.1 histone H3 [Chlorella sorokiniana]	PCFQ01000020.1 g939 [Chlorella sp. A99], PCFQ01000020.1 g938 [Chlorella sp. A99]
OG0004136	PRW33589.1 ER membrane complex subunit 2 [Chlorella sorokiniana]	PCFQ01000001.1 g1004 [Chlorella sp. A99]
OG0004137	PRW60100.1 adenosine deaminase [Chlorella sorokiniana]	PCFQ01000003.1 g1060 [Chlorella sp. A99]
OG0004138	PRW39329.1 Insulin-degrading enzyme [Chlorella sorokiniana]	PCFQ01000003.1 g1072 [Chlorella sp. A99]
OG0004139	PRW05816.1 Tyrosine- kinase isoform SRK1 [Chlorella sorokiniana]	PCFQ01000008.1 g1103 [Chlorella sp. A99]
OG0004140	PRW56619.1 DNA-binding transcription factor [Chlorella sorokiniana]	PCFQ01000008.1 g1150 [Chlorella sp. A99]
OG0004141	PRW57026.1 haloacid dehalogenase-like hydrolase [Chlorella sorokiniana]	PCFQ01000007.1 g1185 [Chlorella sp. A99]
OG0004142	PRW20842.1 ATP-dependent DNA helicase DDM1 isoform X1 [Chlorella sorokiniana]	PCFQ01000007.1 g1214 [Chlorella sp. A99]
OG0004143	PRW61250.1 light-harvesting of photosystem I [Chlorella sorokiniana]	PCFQ01000079.1 g1299 [Chlorella sp. A99]
OG0004144	PRW61183.1 zinc finger matrin-type 2-like [Chlorella sorokiniana]	PCFQ01000079.1 g1308 [Chlorella sp. A99]
OG0004145	PRW33057.1 Degreening-related dee76 [Chlorella sorokiniana]	PCFQ01000079.1 g1413 [Chlorella sp. A99]
